"beta1" "lambda1" "beta2" "lambda2" "beta3" "lambda3" "sumQfunc" "diffB_beta1" "diffB_beta3" "bp" "iter" "Beta1 at 1" "Q1" "Q2" "Q3" "pi1" "pi2" "pi3"
"81.0556883079845" "4.59406900136674e-157" "1" "0.668493603862473" "1.87396009218779" "0.000689922720332993" "-210.541038347387" "6.33046610545307e-05" "8.66862137627322e-13" "bp" "47" "12.5691447504567" "-20.6643617423069" "-13.2688451382408" "-127.252921088695" "0.251454830350011" "0.189186226808782" "0.559358942841206"
"81.0556883079845" "4.59404591314107e-157" "1" "0.667693903375609" "1.87456088291454" "0.000688140291299688" "-210.54241022613" "6.60216310208739e-05" "4.68958205601666e-13" "bp" "48" "12.5690634568119" "-20.6640632892509" "-13.2853820085412" "-127.234094437069" "0.251453201347932" "0.189260506861893" "0.559286291790175"
"81.0556883079845" "4.59402677772305e-157" "1" "0.667031672046884" "1.87505917342224" "0.000686665421727263" "-210.543547902826" "6.82731376357992e-05" "1.37279170075999e-06" "bp" "49" "12.5689961110021" "-20.6638160000952" "-13.2991001278698" "-127.218478046411" "0.251451851838709" "0.189322116958679" "0.559226031202613"
"81.0556883079845" "4.59401091191262e-157" "1" "0.666482975079295" "1.8754727830561" "0.000685443607618101" "-210.544491856121" "7.01397921645253e-05" "9.45663501283889e-07" "bp" "50" "12.5689402810992" "-20.6636109880209" "-13.3104827994422" "-127.2055213858" "0.251450733090895" "0.189373231579421" "0.559176035329684"
"81.0556883079845" "4.59399774890894e-157" "1" "0.666028103224342" "1.87581610296067" "0.000684431076386746" "-210.545274951155" "7.16882432243438e-05" "6.51056396350214e-07" "bp" "51" "12.5688939850495" "-20.6634409505293" "-13.3199304986042" "-127.194767591598" "0.25144980538665" "0.189415653666286" "0.559134540947064"
"81.0556883079845" "4.59398682599735e-157" "1" "0.665650858065722" "1.87610112544758" "0.000683591609326642" "-210.545924912226" "7.29730672475171e-05" "4.48350874648895e-07" "bp" "52" "12.5688555771603" "-20.6632998723479" "-13.3277737170338" "-127.185840470346" "0.251449035749243" "0.189450868558868" "0.559100095691889"
"81.0556883079845" "4.5939777598987e-157" "1" "0.665337888285047" "1.87633778603183" "0.000682895359832048" "-210.546464495065" "7.40394122189514e-05" "3.09227146999547e-07" "bp" "53" "12.5688237040899" "-20.6631827900302" "-13.3342859905199" "-127.178428506482" "0.251448397059833" "0.189480105763814" "0.559071497176353"
"81.0556883079845" "4.59397023350818e-157" "1" "0.665078171638105" "1.87653431607357" "0.000682317709943544" "-210.546912516637" "7.49246118374458e-05" "2.12909270658201e-07" "bp" "54" "12.5687972479526" "-20.6630856011673" "-13.3396938884933" "-127.172273686193" "0.251447866917702" "0.189504383473302" "0.559047749608996"
"81.0556883079845" "4.59396398432813e-157" "1" "0.664862598186675" "1.87669753787363" "0.000681838330884875" "-210.547284562063" "7.5659563208319e-05" "1.46766183206637e-07" "bp" "55" "12.568775284035" "-20.6630049113618" "-13.3441851858272" "-127.167162198821" "0.251447426792999" "0.189524545358204" "0.559028027848796"
"81.0556883079845" "4.59395879493014e-157" "1" "0.664683631603282" "1.8768331085024" "0.000681440417644058" "-210.5475935487" "7.62698540057727e-05" "1.01343161418299e-07" "bp" "56" "12.5687570467629" "-20.6629379098957" "-13.3479155761993" "-127.16291678219" "0.251447061344767" "0.189541290818925" "0.559011647836308"
"81.0556883079845" "4.59395448511578e-157" "1" "0.664535032611017" "1.8769457205091" "0.000681110066005182" "-210.547850187341" "7.67766875569009e-05" "6.99929501024599e-08" "bp" "57" "12.5687419019118" "-20.6628822679408" "-13.3510142019165" "-127.159390416646" "0.251446757864096" "0.189555199893978" "0.558998042241927"
"81.0556883079845" "4.59395090547411e-157" "1" "0.664411632507916" "1.87703926751503" "0.000680835763507038" "-210.548063362412" "7.71976423479259e-05" "4.8364000804213e-08" "bp" "58" "12.5687293237941" "-20.6628360549805" "-13.3535882149846" "-127.156461125933" "0.251446505816989" "0.18956675379179" "0.558986740391221"
"81.0556883079845" "4.59394793207558e-157" "1" "0.664309147249746" "1.8771169810637" "0.00068060797217468" "-210.548240445635" "7.75472975718117e-05" "3.33315313127969e-08" "bp" "59" "12.5687188764956" "-20.6627976700206" "-13.3557265441058" "-127.154027684463" "0.251446296468374" "0.189576351839448" "0.558977351692178"
"81.0556883079845" "4.59394546209417e-157" "1" "0.66422402450444" "1.87718154372653" "0.000680418785975206" "-210.548387555066" "7.78377487122839e-05" "2.29437233656427e-08" "bp" "60" "12.5687101984173" "-20.6627657848966" "-13.3575030094328" "-127.152006068594" "0.251446122572341" "0.189584325491269" "0.55896955193639"
"81.0556883079845" "4.59394341019238e-157" "1" "0.664153317627845" "1.87723518275564" "0.000680261648814279" "-210.548509769368" "7.80790333720915e-05" "1.58049715537345e-08" "bp" "61" "12.5687029895169" "-20.6627392974708" "-13.3589788999679" "-127.15032652085" "0.251445978116485" "0.189590949916252" "0.558963071967263"
"81.0556883079845" "4.59394170553167e-157" "1" "0.66409458166704" "1.87727974762888" "0.000680131122144362" "-210.548611305086" "7.82794833185108e-05" "1.08837809875695e-08" "bp" "62" "12.5686970007702" "-20.6627172929555" "-13.3602051080666" "-127.148931118932" "0.251445858110725" "0.189596453591819" "0.558957688297457"
"81.0556883079845" "4.59394028929877e-157" "1" "0.664045787443495" "1.87731677429495" "0.000680022693196264" "-210.548695663482" "7.84460155571765e-05" "7.50939932459005e-09" "bp" "63" "12.5686920254543" "-20.6626990119199" "-13.3612238980912" "-127.14777176171" "0.25144575841264" "0.18960102625118" "0.55895321533618"
"81.0556883079845" "4.59393911265734e-157" "1" "0.66400525050618" "1.87734753844675" "0.000679932616493252" "-210.548765752235" "7.85843735187086e-05" "5.23240828442795e-09" "bp" "64" "12.5686878919335" "-20.6626838238066" "-13.3620703725778" "-127.146808499896" "0.251445675582899" "0.189604825470088" "0.558949498947014"
"81.0556883079845" "4.59393813505074e-157" "1" "0.663971572331143" "1.87737309972102" "0.000679857782727868" "-210.548823986305" "7.86993267638536e-05" "3.56375551291421e-09" "bp" "65" "12.5686844576838" "-20.6626712049972" "-13.362773688195" "-127.146008151699" "0.251445606765533" "0.189607982128681" "0.558946411105786"
"81.0556883079845" "4.59393732279464e-157" "1" "0.663943591620799" "1.87739433830899" "0.000679795610392658" "-210.548872371559" "7.87948364902036e-05" "2.47197817770939e-09" "bp" "66" "12.5686816043426" "-20.6626607206159" "-13.3633580645917" "-127.145343154325" "0.251445549588727" "0.189610604942483" "0.55894384546879"
"81.0556883079845" "4.59393664791083e-157" "1" "0.663920343956568" "1.87741198542351" "0.000679743955787416" "-210.548912574253" "7.88741928303693e-05" "1.71232272805355e-09" "bp" "67" "12.5686792336018" "-20.6626520094713" "-13.3638436213684" "-127.144790611345" "0.25144550208253" "0.189612784220695" "0.558941713696775"
