"beta1" "lambda1" "beta2" "lambda2" "beta3" "lambda3" "sumQfunc" "diffB_beta1" "diffB_beta3" "bp" "iter" "Beta1 at 1" "Q1" "Q2" "Q3" "pi1" "pi2" "pi3"
"0.730108992547096" "1.53213083120046" "1" "0.929292982375954" "1.63033183287279" "0.043184104303225" "-271.898086328384" "3.62940100195885e-09" "1.58586033194297e-10" "bp" "54" "-33.1268075635312" "-25.7517609432367" "-62.8566895236858" "-53.3306965278966" "0.386146979968748" "0.457517567364265" "0.156335452666987"
"0.732312013809563" "1.5419932460181" "1" "0.921741188016875" "1.63359384206192" "0.0427641314822058" "-271.745598044344" "3.63332142150341e-09" "1.69094960256189e-10" "bp" "55" "-32.8745553597523" "-25.4800413846406" "-63.1761234420621" "-53.1677741355851" "0.38782145409202" "0.456373242834336" "0.155805303073644"
"0.734522737789931" "1.55191742781844" "1" "0.914166030633693" "1.63692783272091" "0.0423375135765514" "-271.586332210474" "3.64716579159818e-09" "1.83533188646834e-10" "bp" "56" "-32.6172208338165" "-25.2050644827248" "-63.5067082068022" "-52.9961009222283" "0.389465012675326" "0.455287279133857" "0.155247708190817"
"0.736740419680728" "1.56189765164354" "1" "0.906573508444631" "1.64034082616287" "0.0419036347093476" "-271.420313250609" "3.65162211579673e-09" "1.98348004687432e-10" "bp" "57" "-32.3550329300768" "-24.9271800591499" "-63.848433896801" "-52.8154089295557" "0.391077582113583" "0.454260576272236" "0.154661841614181"
"0.738964028176153" "1.57192689369716" "1" "0.898970090498917" "1.64384056109524" "0.0414618441075847" "-271.247574204027" "3.6380278789494e-09" "2.133688781214e-10" "bp" "58" "-32.0882690374325" "-24.6467770086375" "-64.2012657084762" "-52.6254305466263" "0.392659040802577" "0.453294070056125" "0.154046889141298"
"0.741192234513921" "1.58199680569641" "1" "0.891362695942414" "1.64743554770773" "0.0410114566692403" "-271.068157994826" "3.6252374435719e-09" "2.32915908782161e-10" "bp" "59" "-31.8172568187613" "-24.3642823180452" "-64.565142401407" "-52.4259012045751" "0.39420921967263" "0.452388722050887" "0.153402058276483"
"0.743423404937643" "1.5920977055665" "1" "0.883758663438053" "1.65113512176801" "0.04055175417956" "-270.882118546119" "3.60322172099359e-09" "2.64485322531982e-10" "bp" "60" "-31.5423753421837" "-24.0801594565528" "-64.9399750954144" "-52.2165621565497" "0.395727903441083" "0.451545508546402" "0.152726588012515"
"0.74565559733811" "1.6022185875251" "1" "0.876165710139476" "1.65494949777084" "0.0400819872893354" "-270.689521691641" "3.56104745691255e-09" "2.91429103072005e-10" "bp" "61" "-31.2640553853986" "-23.794906079545" "-65.3256464940419" "-51.9971632944831" "0.397214832698768" "0.450765408589848" "0.152019758711383"
"0.74788656281496" "1.61234715444485" "1" "0.868591879862757" "1.65888982009987" "0.0396013783669229" "-270.490445835679" "3.51408990795221e-09" "3.31070282300061e-10" "bp" "62" "-30.9827787921686" "-23.5090510027719" "-65.7220106079443" "-51.7674659445442" "0.398669706935025" "0.450049391192269" "0.151280901872707"
"0.750113752842129" "1.62246987506361" "1" "0.861045480402896" "1.66296821114839" "0.0391091253265306" "-270.284982312871" "3.44828432474742e-09" "3.68068242551089e-10" "bp" "63" "-30.6990767754366" "-23.2231504215738" "-66.1288930468473" "-51.5272455744862" "0.400092188587898" "0.449398401862617" "0.150509409549486"
"0.752334332615782" "1.6325720681151" "1" "0.853535010293644" "1.66719781533355" "0.0386044065244687" "-270.073235402235" "3.36241878784449e-09" "4.17330170421337e-10" "bp" "64" "-30.4135270851752" "-22.9377833721639" "-66.5460919401877" "-51.2762943389535" "0.401481908180733" "0.448813348671498" "0.149704743147769"
"0.754545201013478" "1.64263801477037" "1" "0.84606907569748" "1.67159283805228" "0.0380863867923758" "-269.855321956023" "3.26475824152794e-09" "4.78550532534427e-10" "bp" "65" "-30.1267499911952" "-22.6535464576694" "-66.9733795341455" "-51.014423384433" "0.40283847057243" "0.448295088093823" "0.148866441333747"
"0.75674301739559" "1.65265109992288" "1" "0.838656298523991" "1.67616857876584" "0.0375542246508143" "-269.63137061261" "3.14833403791681e-09" "5.51430900941341e-10" "bp" "66" "-29.8394030704656" "-22.3710478898969" "-67.4105044965557" "-50.7414648338269" "0.404161462307934" "0.447844410923066" "0.147994126769"
"0.758924235240047" "1.66259398183592" "1" "0.831305217285744" "1.68094145765717" "0.0370070807112363" "-269.401520574544" "3.01444202932544e-09" "6.59994725538127e-10" "bp" "67" "-29.5521748341788" "-22.0909009273784" "-67.8571949416177" "-50.4572733728016" "0.405450460008247" "0.447462028586116" "0.147087511405637"
"0.761085142330817" "1.67244878854166" "1" "0.824024182589365" "1.68592903565258" "0.0364441272322731" "-269.165919947063" "2.87845658419883e-09" "7.61438911922596e-10" "bp" "68" "-29.2657772793467" "-21.8137168195743" "-68.3131621640089" "-50.1617273659664" "0.406705039688159" "0.447148560214184" "0.146146400097657"
"0.763221906930652" "1.68219733819158" "1" "0.816821249499241" "1.69115002798353" "0.0358645587531496" "-268.924723648277" "2.72014766267148e-09" "8.98069174581906e-10" "bp" "69" "-28.9809375002148" "-21.540097394386" "-68.7781050480096" "-49.8547294407308" "0.40792478683768" "0.446904520838961" "0.145170692323359"
"0.765330629075305" "1.69182137937536" "1" "0.80970406927515" "1.69662431203333" "0.035267603672344" "-268.678090919597" "2.54881715733291e-09" "1.05951869500132e-09" "bp" "70" "-28.6983885431268" "-21.2706274494004" "-69.2517150927946" "-49.5362064906324" "0.409109307052522" "0.446730311081229" "0.144160381866249"
"0.767407395855886" "1.70130284633047" "1" "0.802679783154808" "1.70237293071337" "0.034652536594762" "-268.426182481157" "2.37104114120257e-09" "1.27096200230881e-09" "bp" "71" "-28.4188597308962" "-21.0058671248316" "-69.733681971522" "-49.2061090662914" "0.410258236955146" "0.446626208681375" "0.143115554363479"
"0.769448339319217" "1.71062412303473" "1" "0.795754920903062" "1.7084180932865" "0.034018691218649" "-268.169157392982" "2.18921325512156e-09" "1.51098333844857e-09" "bp" "72" "-28.1430667158683" "-20.7463444462592" "-70.2236995209094" "-48.8644101417211" "0.411371255112572" "0.446592362185151" "0.142036382702277"
