"filename" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase"
"Aarest_data" 0.707845013836549 78.5166940381152 0.103272907658802 0.0259187547126685 3.70750439467728e-152 0.00201010214060204 -1.29004469613392e-05 3.94129173741931e-15 5.7715537451098e+136 0.382403596544028 0.386366219868748 0.231230183587224 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.66 -245.164650590116 -82.0786328949953 -89.8840143052098 -19.5210565460189 1000
"Aarest_data" 0.707633479190873 78.5188366590285 0.103398865394803 0.0259169994185434 3.67234187957019e-152 0.00196142327885696 -1.2605866800186e-05 2.19269047363468e-14 -4.261092021183e+136 0.382320402431748 0.386360211265541 0.231319386302711 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.660681162324649 -245.142368591717 -82.0473225942573 -89.883924783893 -19.5279288586939 1023.34021219164
"Aarest_data" 0.707421891671443 78.5209417964446 0.103525020589265 0.0259152329127325 3.63811958675244e-152 0.00191392177411842 -1.23180192872496e-05 2.04836148043341e-14 -4.08846782416279e+134 0.382236992605535 0.386354611048176 0.231408396346289 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.661362324649299 -245.120117577197 -82.0159569801133 -89.8839386773181 -19.5347917371487 1047.22518988843
"Aarest_data" 0.707210251517382 78.5230096439041 0.103651373663293 0.0259134552310695 3.60481428657061e-152 0.00186756918422759 -1.20367503981811e-05 -7.04991620636974e-15 2.13963149464519e+136 0.382153365663375 0.386349420418094 0.231497213918531 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.662043486973948 -245.097897467929 -81.984535723508 -89.8840562438163 -19.5416451637031 1071.66764803286
"Aarest_data" 0.706998558355243 78.5250403918613 0.103777925363807 0.0259116664047295 3.57240355426208e-152 0.00182233774576446 -1.1761909640029e-05 -5.77315972805081e-15 -6.49839246940541e+136 0.382069519376039 0.386344641394825 0.231585839229136 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.662724649298597 -245.075708174672 -81.9530582898782 -89.8842779355985 -19.548489122108 1096.68059833687
"Aarest_data" 0.706786811667604 78.5270342305128 0.103904676516138 0.0259098664640353 3.54086569682373e-152 0.00177820036408605 -1.14933499162362e-05 -8.88178419700125e-15 -6.15541544637842e+135 0.381985451340157 0.386340276169481 0.231674272490362 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.663405811623247 -245.053549605511 -81.9215241012057 -89.8846042455181 -19.5553235965207 1122.27735620851
"Aarest_data" 0.706575011232437 78.5289913523845 0.104031627790097 0.0259080554419466 3.51017968718193e-152 0.00173513060248354 -1.12309275550615e-05 -9.38138455808257e-15 1.11183611107094e+136 0.381901159591459 0.386336326497522 0.231762513911019 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.664086973947896 -245.031421673365 -81.8899326881678 -89.8850355631933 -19.5621485705425 1148.47154784029
"Aarest_data" 0.70636315647056 78.5309119483815 0.10415878004772 0.0259062333688733 3.48032520266061e-152 0.00169310265859224 -1.09745021390495e-05 -9.04831765069503e-15 -3.83861701268617e+136 0.381816641692434 0.386332794602166 0.2318505637054 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.664768136272545 -245.009324284819 -81.8582834637852 -89.8855723890582 -19.5689640286408 1175.27711746295
"Aarest_data" 0.706151246877556 78.5327962103359 0.104286134113467 0.0259044002761123 3.45128256140057e-152 0.00165209135410294 -1.07239364766087e-05 -1.48769885299771e-14 -2.40992464524262e+136 0.381731895335124 0.386329682577515 0.23193842208736 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.665449298597194 -244.987257347505 -81.8265758729809 -89.8862151929346 -19.5757699552164 1202.70833476851
"Aarest_data" 0.70593928191709 78.5346443303424 0.104413690831173 0.0259025561949986 3.42303271061849e-152 0.00161207211861836 -1.04790965096413e-05 1.81521464526213e-14 1.30717401822538e+136 0.381646918191483 0.386326992536742 0.232026089271776 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.666130460921844 -244.965220768266 -81.7948093554569 -89.8869644491414 -19.582566334835 1230.77980250666
"Aarest_data" 0.70572726102121 78.5364565007097 0.104541451064067 0.0259007011569087 3.39555720588761e-152 0.00157302097495915 -1.02398513064372e-05 5.49560397189452e-15 -6.23037068982141e+136 0.3815617079132 0.386324726612251 0.232113565474549 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.666811623246493 -244.943214453157 -81.7629833456527 -89.8878206365318 -19.5893531522271 1259.50646425836
"Aarest_data" 0.705515183590645 78.5382329139365 0.104669415694776 0.0258988351932625 3.36883819083383e-152 0.00153491452482513 -1.0006072834301e-05 3.06976666308856e-14 -2.80514320157836e+136 0.381476262131542 0.386322886955874 0.232200850912584 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.667492785571142 -244.921238307439 -81.7310972727085 -89.8887842385361 -19.5961303922867 1288.90361239089
"Aarest_data" 0.705303048995077 78.5399737626671 0.104797585625354 0.0258969583355271 3.34285837789666e-152 0.00149772993486863 -9.77763608744908e-06 -1.27675647831893e-15 -5.09922792513637e+136 0.381390578457161 0.38632147573904 0.232287945803798 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.668173947895792 -244.899292235586 -81.6991505604213 -89.8898557431989 -19.6028980400823 1318.98689619867
