"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"Aarest_data" 1 0.99530989675143 78.6353716296402 1.04594611592001 0.0256914854623481 2.19067840921709e-152 2.12210210495358 -0.000128807266456477 2.66453525910038e-15 0 0.126630268205711 0.617847732464523 0.255521999329766 0.5 1 2 0.1 0.8 0.1 45 1 -216.921050577475 -6.06410085561907 -144.007815006467 -21.4577638869636 100 100 100
"Aarest_data" 2 0.995816869573626 78.6281883975826 1.04595319725713 0.0256913677142432 2.26179361494099e-152 2.11916786316317 -0.000114676782182244 -1.77635683940025e-15 0 0.126635921251536 0.617839120015465 0.255524958732999 0.5 1 2 0.1 0.8 0.1 19 1 -216.918904122226 -6.06248276117755 -144.005949201716 -21.4585226977213 112.332403297803 112.332403297803 112.332403297803
"Aarest_data" 3 0.996269795235236 78.6217937188495 1.04595936722661 0.0256912625061608 2.32704206965959e-152 2.1165478979743 -0.000102095411648406 1.77635683940025e-15 0 0.126640962894941 0.617831443728436 0.255527593376623 0.5 1 2 0.1 0.8 0.1 19 1 -216.916989156036 -6.06103901456971 -144.004286516217 -21.4591983362913 126.185688306602 126.185688306602 126.185688306602
"Aarest_data" 4 0.996674283014824 78.616101035114 1.04596475261691 0.0256911685396444 2.38670970020308e-152 2.11420928988574 -9.08935416319423e-05 -1.77635683940025e-15 -9.30353567098377e+136 0.126645458392458 0.617824602723262 0.25552993888428 0.5 1 2 0.1 0.8 0.1 19 1 -216.915281105056 -6.05975114051873 -144.002804999003 -21.4597999056594 141.747416292681 141.747416292681 141.747416292681
"Aarest_data" 5 0.997035390837948 78.6110332871876 1.04596946109982 0.0256910846433667 2.44111311139294e-152 2.11212241840425 -8.09200853950642e-05 0 0 0.126649466205464 0.617818506818424 0.255532026976112 0.5 1 2 0.1 0.8 0.1 19 1 -216.913757925439 -6.05860255855451 -144.001485039676 -21.4603355155462 159.228279334109 159.228279334109 159.228279334109
"Aarest_data" 6 0.997357673203633 78.6065218738754 1.04597358426127 0.0256910097619167 2.49058663375258e-152 2.11026066154278 -7.20404683605125e-05 2.66453525910038e-15 0 0.126653038679626 0.617813075425762 0.255533885894611 0.5 1 2 0.1 0.8 0.1 19 1 -216.912399858658 -6.05757840201918 -144.000309124313 -21.4608123899084 178.864952905744 178.864952905744 178.864952905744
"Aarest_data" 7 0.997645226276057 78.6025057242473 1.0459772001562 0.0256909429454141 2.53547192121781e-152 2.1086001163936 -6.41348306800182e-05 0 9.30353567098377e+136 0.126656222660087 0.617808236555004 0.255535540784909 0.5 1 2 0.1 0.8 0.1 18 1 -216.911189207226 -6.0566653513335 -143.999261615965 -21.4612369631148 200.923300256505 200.923300256505 200.923300256505
"Aarest_data" 8 0.997901730013982 78.5989304695661 1.04598037561795 0.0256908833406905 2.57610982025953e-152 2.10711934076557 -5.70964242854188e-05 -3.5527136788005e-15 -9.30353567098377e+136 0.126659060030419 0.617803925933509 0.255537014036072 0.5 1 2 0.1 0.8 0.1 18 1 -216.910110129781 -6.05585147924024 -143.99832856012 -21.4616149663671 225.701971963392 225.701971963392 225.701971963392
"Aarest_data" 9 0.998130487133375 78.5957477102558 1.0459831678058 0.0256908301812165 2.61283412696157e-152 2.10579911580649 -5.08301830350888e-05 0 0 0.126661588242617 0.617800086177395 0.255538325579989 0.5 1 2 0.1 0.8 0.1 18 1 -216.909148454896 -6.0551261144725 -143.997497503642 -21.4619515035677 253.536449397011 253.536449397011 253.536449397011
"Aarest_data" 10 0.998334459315523 78.5929143590792 1.04598562586027 0.025690782779585 2.64596702848019e-152 2.10462222737327 -4.52514480784316e-05 -3.5527136788005e-15 9.30353567098377e+136 0.126663840757133 0.617796666080173 0.255539493162695 0.5 1 2 0.1 0.8 0.1 18 1 -216.908291511094 -6.05447971267457 -143.996757338024 -21.4622511202155 284.80358684358 284.80358684358 284.80358684358
"Aarest_data" 11 0.998516300153243 78.5903920585617 1.04598779209783 0.0256907405197759 2.67581586938271e-152 2.10357326803457 -4.02848312290871e-05 3.5527136788005e-15 -9.30353567098377e+136 0.126665847458163 0.61779361995841 0.255540532583426 0.5 1 2 0.1 0.8 0.1 18 1 -216.907527974163 -6.05390374255152 -143.99609815619 -21.4625178641968 319.926713779738 319.926713779738 319.926713779738
"Aarest_data" 12 0.998678385693457 78.5881466618165 1.04598970304758 0.0256907028500761 2.70267102177153e-152 2.10263845458982 -3.5863202327846e-05 -8.88178419700125e-16 -9.30353567098377e+136 0.126667635028187 0.617790907063747 0.255541457908067 0.5 1 2 0.1 0.8 0.1 18 1 -216.906847727445 -6.05339058118212 -143.995511123971 -21.4627553401329 359.381366380463 359.381366380463 359.381366380463
"Aarest_data" 13 0.998822842048037 78.5861477704171 1.04599139031482 0.0256906692767318 2.72680462908233e-152 2.10180546379384 -3.19267862565198e-05 -2.66453525910038e-15 -9.30353567098377e+136 0.126669227282482 0.617788491058344 0.255542281659174 0.5 1 2 0.1 0.8 0.1 18 1 -216.906241736835 -6.0529334202518 -143.994988365486 -21.4629667578025 403.701725859656 403.701725859656 403.701725859656
"Aarest_data" 14 0.998951570660464 78.5843683232938 1.0459928812713 0.0256906393579257 2.7484700300353e-152 2.10106328260805 -2.84223586177745e-05 -2.66453525910038e-15 0 0.126670645475514 0.617786339539748 0.255543014984738 0.5 1 2 0.1 0.8 0.1 17 1 -216.905701937458 -6.05252618141373 -143.994522859644 -21.4631549751901 453.487850812858 453.487850812858 453.487850812858
"Aarest_data" 15 0.99906627115026 78.5827842288641 1.04599419980616 0.0256906126992251 2.76790172955384e-152 2.10040207341345 -2.53025290177789e-05 -1.77635683940025e-15 0 0.126671908555916 0.617784423633092 0.255543667810992 0.5 1 2 0.1 0.8 0.1 17 1 -216.90522113209 -6.05216343834416 -143.994108350572 -21.4633225374361 509.413801481638 509.413801481638 509.413801481638
"Aarest_data" 16 0.999168462138266 78.5813740414354 1.04599536661812 0.0256905889476279 2.78531571083903e-152 2.09981305120039 -2.25251024659201e-05 3.5527136788005e-15 9.30353567098377e+136 0.126673033435656 0.617782717591037 0.255544248973308 0.5 1 2 0.1 0.8 0.1 17 1 -216.904792899133 -6.05184035016353 -143.993739261535 -21.4634717103525 572.236765935022 572.236765935022 572.236765935022
"Aarest_data" 17 0.999259499870831 78.5801186692013 1.04599639979807 0.0256905677880422 2.80091008128458e-152 2.09928837431904 -2.00525104929739e-05 -8.88178419700125e-16 0 0.126674035190438 0.617781198471613 0.25554476633795 0.5 1 2 0.1 0.8 0.1 17 1 -216.904411510924 -6.05155259825742 -143.993410624082 -21.4636045114638 642.807311728433 642.807311728433 642.807311728433
"Aarest_data" 18 0.999340595249648 78.5790011162381 1.04599731515702 0.0256905489391137 2.81486588835393e-152 2.09882104467164 -1.78513044915007e-05 -8.88178419700125e-16 0 0.126674927261186 0.617779845830961 0.255545226907852 0.5 1 2 0.1 0.8 0.1 17 1 -216.904071859417 -6.05129633084422 -143.99311801145 -21.4637227370795 722.080901838547 722.080901838547 722.080901838547
"Aarest_data" 19 0.999412829014697 78.5780062524126 1.04599812653581 0.0256905321497212 2.82734806825082e-152 2.09840481892484 -1.58917043435736e-05 4.44089209850063e-15 -1.86070713419675e+137 0.12667572162883 0.61777864145379 0.25554563691738 0.5 1 2 0.1 0.8 0.1 17 1 -216.903769390224 -6.05106811336515 -143.992857479953 -21.4638279865286 811.130830789687 811.130830789687 811.130830789687
"Aarest_data" 20 0.999477165507655 78.5771206085838 1.04599884606982 0.0256905171957704 2.83850646781794e-152 2.09803412817349 -1.41471964596462e-05 -5.32907051820075e-15 1.86070713419675e+137 0.126676428971845 0.617777569111537 0.255546001916617 0.5 1 2 0.1 0.8 0.1 17 1 -216.903500043141 -6.05086488370207 -143.992625516476 -21.4639216837281 911.16275611549 911.16275611549 911.16275611549
"Aarest_data" 21 0.999534464859219 78.5763321942556 1.04599948441285 0.0256905038774014 2.84847689956901e-152 2.09770400690216 -1.25941757076475e-05 1.77635683940025e-15 -9.30353567098377e+136 0.126677058805168 0.61777661434835 0.255546326846483 0.5 1 2 0.1 0.8 0.1 17 1 -216.903260199619 -6.05068391264763 -143.992418991941 -21.4640050964123 1023.53102189903 1023.53102189903 1023.53102189903
"Aarest_data" 22 0.999585494335364 78.5756303356488 1.04600005090456 0.0256904920161391 2.85738219349669e-152 2.09741002693924 -1.12116266279827e-05 -1.77635683940025e-15 0 0.126677619612006 0.617775764282911 0.255546616105083 0.5 1 2 0.1 0.8 0.1 16 1 -216.903046634067 -6.05052276757422 -143.992235118555 -21.4640793531284 1149.75699539774 1149.75699539774 1149.75699539774
"Aarest_data" 23 0.9996309379515 78.575005529634 1.04600055385007 0.0256904814533398 2.86533325308654e-152 2.09714824165974 -9.98083952907791e-06 8.88178419700125e-16 0 0.126678118939562 0.617775007451226 0.255546873609212 0.5 1 2 0.1 0.8 0.1 16 1 -216.902856472746 -6.05037928008684 -143.992071415024 -21.464145458966 1291.54966501488 1291.54966501488 1291.54966501488
"Aarest_data" 24 0.999671405562811 78.5744493174761 1.04600100048313 0.0256904720471042 2.87243002443953e-152 2.09691513304369 -8.88515762653697e-06 1.77635683940025e-15 9.30353567098377e+136 0.126678563521521 0.61777433363419 0.255547102844288 0.5 1 2 0.1 0.8 0.1 16 1 -216.902687154887 -6.05025151886251 -143.991925670083 -21.4642043083815 1450.82877849594 1450.82877849594 1450.82877849594
"Aarest_data" 25 0.999707440763617 78.5739541686966 1.04600139721282 0.0256904636710961 2.87876246858636e-152 2.09670756595972 -7.90975185793741e-06 -5.32907051820075e-15 0 0.126678959352978 0.617773733733404 0.255547306913618 0.5 1 2 0.1 0.8 0.1 16 1 -216.902536399111 -6.05013776288498 -143.991795914968 -21.4642566978193 1629.75083462065 1629.75083462065 1629.75083462065
"Aarest_data" 26 0.99973952802064 78.5735133795249 1.04600174969769 0.0256904562127202 2.88441145366958e-152 2.09652274678851 -7.04142043161937e-06 8.88178419700125e-16 9.30353567098377e+136 0.12667931177392 0.617773199646234 0.255547488579846 0.5 1 2 0.1 0.8 0.1 16 1 -216.902402173098 -6.05003647896476 -143.991680396486 -21.4643033363206 1830.73828029537 1830.73828029537 1830.73828029537
"Aarest_data" 27 0.99976809908493 78.5731209821452 1.04600206293817 0.0256904495716244 2.88944959373818e-152 2.09635818628509 -6.26841041651005e-06 8.88178419700125e-16 -9.30353567098377e+136 0.126679625540891 0.617772724156742 0.255547650302367 0.5 1 2 0.1 0.8 0.1 16 1 -216.902282666379 -6.04994630124046 -143.991577553395 -21.4643448551163 2056.51230834865 2056.51230834865 2056.51230834865
