"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"Aarest_data" 1 0.995309896751382 78.6353716298339 1.04594611589628 0.0256914854622333 2.19067840732869e-152 2.12210210493195 -0.000128807266456477 8.88178419700125e-16 -9.30353567098377e+136 0.126630268208343 0.617847732462144 0.255521999329514 0.1 1 5 0.25 0.5 0.25 92 1 -216.921050577466 -6.06410085588948 -144.007815006051 -21.4577638869037 100 100 100
"Aarest_data" 2 0.995816869573626 78.6281883975855 1.04595319725713 0.0256913677142432 2.26179361491227e-152 2.11916786316317 -0.000114676782231982 -1.77635683940025e-15 0 0.126635921251536 0.617839120015465 0.255524958732999 0.1 1 5 0.25 0.5 0.25 19 1 -216.918904122228 -6.06248276117755 -144.005949201716 -21.4585226977231 112.332403297803 112.332403297803 112.332403297803
"Aarest_data" 3 0.996269795235236 78.621793718848 1.04595936722661 0.0256912625061608 2.32704206967415e-152 2.1165478979743 -0.00010209541162709 1.77635683940025e-15 0 0.126640962894941 0.617831443728436 0.255527593376623 0.1 1 5 0.25 0.5 0.25 19 1 -216.916989156035 -6.06103901456971 -144.004286516217 -21.4591983362932 126.185688306602 126.185688306602 126.185688306602
"Aarest_data" 4 0.996674283014824 78.6161010351107 1.04596475261691 0.0256911685396444 2.38670970023745e-152 2.11420928988574 -9.08935416390477e-05 8.88178419700125e-16 -9.30353567098377e+136 0.126645458392458 0.617824602723262 0.25552993888428 0.1 1 5 0.25 0.5 0.25 19 1 -216.915281105058 -6.05975114051873 -144.002804999003 -21.4597999056603 141.747416292681 141.747416292681 141.747416292681
"Aarest_data" 5 0.997035390837948 78.6110332871893 1.04596946109982 0.0256910846433666 2.44111311137394e-152 2.11212241840426 -8.09200854163805e-05 0 -9.30353567098377e+136 0.126649466205464 0.617818506818426 0.25553202697611 0.1 1 5 0.25 0.5 0.25 19 1 -216.913757925441 -6.05860255855452 -144.001485039677 -21.460335515547 159.228279334109 159.228279334109 159.228279334109
"Aarest_data" 6 0.997357673203633 78.6065218738788 1.04597358426127 0.0256910097619165 2.49058663371398e-152 2.11026066154278 -7.20404683605125e-05 8.88178419700125e-16 9.30353567098377e+136 0.126653038679626 0.617813075425767 0.255533885894607 0.1 1 5 0.25 0.5 0.25 19 1 -216.912399858656 -6.05757840201918 -144.000309124315 -21.4608123899082 178.864952905744 178.864952905744 178.864952905744
"Aarest_data" 7 0.997645226276057 78.6025057242437 1.0459772001562 0.0256909429454144 2.53547192125839e-152 2.1086001163936 -6.41348306871237e-05 8.88178419700125e-16 -9.30353567098377e+136 0.126656222660087 0.617808236554998 0.255535540784915 0.1 1 5 0.25 0.5 0.25 18 1 -216.911189207227 -6.0566653513335 -143.999261615964 -21.4612369631169 200.923300256505 200.923300256505 200.923300256505
"Aarest_data" 8 0.997901730013982 78.5989304695627 1.04598037561795 0.0256908833406905 2.57610982029746e-152 2.10711934076557 -5.7096424271208e-05 -3.5527136788005e-15 0 0.126659060030419 0.617803925933509 0.255537014036072 0.1 1 5 0.25 0.5 0.25 18 1 -216.910110129782 -6.05585147924024 -143.99832856012 -21.4616149663671 225.701971963392 225.701971963392 225.701971963392
"Aarest_data" 9 0.998130487133375 78.5957477102482 1.0459831678058 0.0256908301812166 2.61283412705039e-152 2.1057991158065 -5.08301830635105e-05 -3.5527136788005e-15 1.86070713419675e+137 0.126661588242617 0.617800086177393 0.25553832557999 0.1 1 5 0.25 0.5 0.25 18 1 -216.909148454896 -6.05512611447251 -143.997497503641 -21.4619515035687 253.536449397011 253.536449397011 253.536449397011
"Aarest_data" 10 0.998334459315523 78.5929143590732 1.04598562586027 0.0256907827795851 2.64596702855042e-152 2.10462222737327 -4.52514480642208e-05 -8.88178419700125e-16 -9.30353567098377e+136 0.126663840757132 0.617796666080171 0.255539493162696 0.1 1 5 0.25 0.5 0.25 18 1 -216.908291511091 -6.05447971267457 -143.996757338023 -21.4622511202147 284.80358684358 284.80358684358 284.80358684358
"Aarest_data" 11 0.998516300153243 78.5903920585692 1.04598779209783 0.0256907405197758 2.67581586929341e-152 2.10357326803457 -4.02848312504034e-05 3.5527136788005e-15 0 0.126665847458164 0.617793619958413 0.255540532583423 0.1 1 5 0.25 0.5 0.25 18 1 -216.90752797416 -6.05390374255152 -143.99609815619 -21.4625178641948 319.926713779738 319.926713779738 319.926713779738
"Aarest_data" 12 0.998678385693457 78.5881466618288 1.04598970304758 0.025690702850076 2.70267102162262e-152 2.10263845458982 -3.58632023491623e-05 -1.77635683940025e-15 9.30353567098377e+136 0.126667635028187 0.617790907063748 0.255541457908065 0.1 1 5 0.25 0.5 0.25 18 1 -216.906847727447 -6.05339058118211 -143.995511123972 -21.4627553401319 359.381366380463 359.381366380463 359.381366380463
"Aarest_data" 13 0.998822842048037 78.5861477704177 1.04599139031482 0.0256906692767318 2.72680462907526e-152 2.10180546379385 -3.19267862636252e-05 -4.44089209850063e-15 0 0.126669227282482 0.617788491058344 0.255542281659174 0.1 1 5 0.25 0.5 0.25 18 1 -216.906241736835 -6.0529334202518 -143.994988365487 -21.4629667578025 403.701725859656 403.701725859656 403.701725859656
"Aarest_data" 14 0.998951570660464 78.5843683233047 1.0459928812713 0.0256906393579257 2.74847002990211e-152 2.10106328260805 -2.842235862488e-05 -2.66453525910038e-15 1.86070713419675e+137 0.126670645475514 0.617786339539748 0.255543014984738 0.1 1 5 0.25 0.5 0.25 17 1 -216.905701937457 -6.05252618141372 -143.994522859644 -21.4631549751882 453.487850812858 453.487850812858 453.487850812858
"Aarest_data" 15 0.99906627115026 78.5827842288608 1.04599419980616 0.0256906126992253 2.76790172959516e-152 2.10040207341345 -2.53025290390951e-05 0 0 0.126671908555916 0.617784423633088 0.255543667810996 0.1 1 5 0.25 0.5 0.25 17 1 -216.90522113209 -6.05216343834416 -143.994108350571 -21.4633225374399 509.413801481638 509.413801481638 509.413801481638
"Aarest_data" 16 0.999168462138266 78.5813740414295 1.04599536661812 0.0256905889476281 2.78531571091194e-152 2.09981305120039 -2.25251024730255e-05 1.77635683940025e-15 1.86070713419675e+137 0.126673033435656 0.617782717591032 0.255544248973312 0.1 1 5 0.25 0.5 0.25 17 1 -216.904792899134 -6.05184035016353 -143.993739261534 -21.4634717103546 572.236765935022 572.236765935022 572.236765935022
"Aarest_data" 17 0.999259499870831 78.5801186692116 1.04599639979807 0.0256905677880422 2.8009100811561e-152 2.09928837431904 -2.00525105142901e-05 0 0 0.126674035190438 0.617781198471613 0.255544766337949 0.1 1 5 0.25 0.5 0.25 17 1 -216.904411510925 -6.05155259825741 -143.993410624082 -21.4636045114637 642.807311728433 642.807311728433 642.807311728433
"Aarest_data" 18 0.999340595249648 78.5790011162454 1.04599731515702 0.0256905489391137 2.81486588826252e-152 2.09882104467164 -1.78513044843953e-05 8.88178419700125e-16 -9.30353567098377e+136 0.126674927261186 0.617779845830961 0.255545226907853 0.1 1 5 0.25 0.5 0.25 17 1 -216.904071859416 -6.05129633084422 -143.99311801145 -21.4637227370795 722.080901838547 722.080901838547 722.080901838547
"Aarest_data" 19 0.999412829014697 78.5780062524146 1.04599812653581 0.025690532149721 2.82734806822632e-152 2.09840481892484 -1.5891704350679e-05 2.66453525910038e-15 -2.79106070129513e+137 0.12667572162883 0.617778641453792 0.255545636917377 0.1 1 5 0.25 0.5 0.25 17 1 -216.903769390225 -6.05106811336515 -143.992857479954 -21.4638279865303 811.130830789687 811.130830789687 811.130830789687
"Aarest_data" 20 0.999477165507655 78.5771206085814 1.04599884606982 0.0256905171957703 2.83850646784859e-152 2.09803412817349 -1.41471964667517e-05 -4.44089209850063e-15 0 0.126676428971845 0.617777569111539 0.255546001916616 0.1 1 5 0.25 0.5 0.25 17 1 -216.903500043143 -6.05086488370207 -143.992625516476 -21.4639216837308 911.16275611549 911.16275611549 911.16275611549
"Aarest_data" 21 0.999534464859219 78.5763321942536 1.04599948441285 0.0256905038774013 2.84847689959437e-152 2.09770400690216 -1.25941757005421e-05 2.66453525910038e-15 1.86070713419675e+137 0.126677058805168 0.617776614348351 0.255546326846481 0.1 1 5 0.25 0.5 0.25 17 1 -216.90326019962 -6.05068391264763 -143.992418991942 -21.4640050964114 1023.53102189903 1023.53102189903 1023.53102189903
"Aarest_data" 22 0.999585494335364 78.5756303356503 1.04600005090456 0.025690492016139 2.85738219347737e-152 2.09741002693924 -1.12116266279827e-05 -8.88178419700125e-16 -9.30353567098377e+136 0.126677619612006 0.617775764282911 0.255546616105082 0.1 1 5 0.25 0.5 0.25 16 1 -216.90304663407 -6.05052276757422 -143.992235118555 -21.4640793531311 1149.75699539774 1149.75699539774 1149.75699539774
"Aarest_data" 23 0.9996309379515 78.5750055296358 1.04600055385007 0.0256904814533398 2.86533325306428e-152 2.09714824165974 -9.98083955749962e-06 -2.66453525910038e-15 9.30353567098377e+136 0.126678118939562 0.617775007451226 0.255546873609212 0.1 1 5 0.25 0.5 0.25 16 1 -216.902856472746 -6.05037928008684 -143.992071415024 -21.4641454589624 1291.54966501488 1291.54966501488 1291.54966501488
"Aarest_data" 24 0.999671405562811 78.5744493174742 1.04600100048313 0.0256904720471043 2.87243002446315e-152 2.09691513304369 -8.88515764785325e-06 1.77635683940025e-15 -9.30353567098377e+136 0.126678563521521 0.617774333634187 0.255547102844291 0.1 1 5 0.25 0.5 0.25 16 1 -216.902687154888 -6.05025151886251 -143.991925670082 -21.4642043083835 1450.82877849594 1450.82877849594 1450.82877849594
"Aarest_data" 25 0.999707440763617 78.5739541686914 1.04600139721282 0.025690463671096 2.87876246865308e-152 2.09670756595973 -7.90975184372655e-06 -4.44089209850063e-15 0 0.126678959352978 0.617773733733407 0.255547306913615 0.1 1 5 0.25 0.5 0.25 16 1 -216.902536399112 -6.05013776288498 -143.991795914969 -21.4642566978201 1629.75083462065 1629.75083462065 1629.75083462065
"Aarest_data" 26 0.99973952802064 78.5735133795234 1.04600174969769 0.0256904562127202 2.88441145368818e-152 2.09652274678851 -7.04142041030309e-06 8.88178419700125e-16 -9.30353567098377e+136 0.12667931177392 0.617773199646234 0.255547488579847 0.1 1 5 0.25 0.5 0.25 16 1 -216.902402173098 -6.05003647896476 -143.991680396486 -21.4643033363198 1830.73828029537 1830.73828029537 1830.73828029537
"Aarest_data" 27 0.99976809908493 78.5731209821439 1.04600206293817 0.0256904495716245 2.88944959375391e-152 2.09635818628509 -6.26841038098291e-06 -8.88178419700125e-16 9.30353567098377e+136 0.126679625540891 0.617772724156739 0.25554765030237 0.1 1 5 0.25 0.5 0.25 16 1 -216.902282666379 -6.04994630124047 -143.991577553394 -21.4643448551174 2056.51230834865 2056.51230834865 2056.51230834865
"Aarest_data" 28 0.999793538638444 78.5727716639279 1.04600234135597 0.0256904436583999 2.89394202734707e-152 2.0962116668932 -5.58025863739431e-06 1.77635683940025e-15 9.30353567098377e+136 0.12667990488999 0.617772300839418 0.255547794270591 0.1 1 5 0.25 0.5 0.25 16 1 -216.902176266443 -6.04986601315102 -143.99148599553 -21.4643818161723 2310.12970008316 2310.12970008316 2310.12970008316
"Aarest_data" 29 0.999816189367067 78.572460695854 1.04600258883706 0.0256904383932708 2.89794713222057e-152 2.09608121337359 -4.96765033375368e-06 -3.5527136788005e-15 0 0.126680153596287 0.617771923970624 0.255547922433089 0.1 1 5 0.25 0.5 0.25 15 1 -216.902081537257 -6.04979453156182 -143.991404484735 -21.4644147196559 2595.02421139974 2595.02421139974 2595.02421139974
"Aarest_data" 30 0.99983635663239 78.5721838668688 1.04600280890232 0.0256904337055442 2.90151720691454e-152 2.0959650658934 -4.42229303843078e-06 8.88178419700125e-16 -9.30353567098377e+136 0.12668037501369 0.61777158846027 0.25554803652604 0.1 1 5 0.25 0.5 0.25 15 1 -216.901997199583 -6.04973089065817 -143.991331919601 -21.4644440112046 2915.05306282518 2915.05306282518 2915.05306282518
"Aarest_data" 31 0.999854312400343 78.5719374294617 1.04600300459155 0.0256904295318547 2.90469904229497e-152 2.09586165716684 -3.93680450372358e-06 8.88178419700125e-16 9.30353567098377e+136 0.126680572137167 0.617771289769332 0.255548138093502 0.1 1 5 0.25 0.5 0.25 15 1 -216.901922114343 -6.04967423134859 -143.991267318353 -21.464470087181 3274.54916287773 3274.54916287773 3274.54916287773
"Aarest_data" 32 0.999870298925918 78.5717180470847 1.04600317862564 0.0256904258158955 2.90753449671623e-152 2.09576959127421 -3.50461264275737e-06 2.66453525910038e-15 0 0.126680747630818 0.617771023858638 0.255548228510544 0.1 1 5 0.25 0.5 0.25 15 1 -216.901855267129 -6.049623788249 -143.991209807236 -21.4644933005639 3678.37977182863 3678.37977182863 3678.37977182863
"Aarest_data" 33 0.999884531984985 78.5715227495435 1.04600333341756 0.0256904225075121 2.91006099017505e-152 2.09568762497182 -3.11986691059474e-06 -2.66453525910038e-15 0 0.126680903866956 0.617770787131762 0.255548309001283 0.1 1 5 0.25 0.5 0.25 15 1 -216.901795754597 -6.04957887975764 -143.991158608289 -21.4645139655915 4132.01240011534 4132.01240011534 4132.01240011534
"Aarest_data" 34 0.99989720377681 78.5713488926763 1.04600347110829 0.0256904195620236 2.9123119604359e-152 2.09561465093607 -2.7773588016089e-06 0 0 0.126681042958213 0.617770576386335 0.255548380655453 0.1 1 5 0.25 0.5 0.25 15 1 -216.901742772239 -6.04953889884576 -143.991113028823 -21.4645323620097 4641.58883361278 4641.58883361278 4641.58883361278
"Aarest_data" 35 0.999908485360943 78.5711941226506 1.04600359359676 0.02569041693969 2.91431727324738e-152 2.09554968369759 -2.47245162654508e-06 -2.66453525910038e-15 0 0.126681166784485 0.61777038877236 0.255548444443155 0.1 1 5 0.25 0.5 0.25 15 1 -216.901695604158 -6.04950330532823 -143.991072452336 -21.4645487388551 5214.00828799969 5214.00828799969 5214.00828799969
"Aarest_data" 36 0.999918529220746 78.571056343997 1.04600370257039 0.0256904146050502 2.91610359519723e-152 2.09549184485323 -2.20101765080472e-06 3.5527136788005e-15 -9.30353567098377e+136 0.126681277021225 0.61777022175078 0.255548501227995 0.1 1 5 0.25 0.5 0.25 15 1 -216.901653612274 -6.04947161774329 -143.991036329657 -21.4645633178338 5857.02081805666 5857.02081805666 5857.02081805666
"Aarest_data" 37 0.999927471052198 78.5709336917371 1.04600379950496 0.0256904125264528 2.91769472224876e-152 2.09544035272489 -1.95938223157555e-06 -8.88178419700125e-16 9.30353567098377e+136 0.126681375161609 0.617770073060098 0.255548551778293 0.1 1 5 0.25 0.5 0.25 14 1 -216.901616228832 -6.04944340793055 -143.991004171727 -21.4645762961987 6579.33224657568 6579.33224657568 6579.33224657568
"Aarest_data" 38 0.999935431708765 78.5708245044449 1.04600388577681 0.0256904106760514 2.91911190317084e-152 2.0953945112248 -1.7442740727347e-06 -3.5527136788005e-15 9.30353567098377e+136 0.126681462528059 0.617769940692503 0.255548596779438 0.1 1 5 0.25 0.5 0.25 14 1 -216.901582948246 -6.04941829385964 -143.990975544044 -21.4645878498838 7390.72203352578 7390.72203352578 7390.72203352578
"Aarest_data" 39 0.999942518802679 78.5707273042604 1.04600396254359 0.0256904090287032 2.92037407826708e-152 2.09535370049684 -1.55278104330137e-06 8.88178419700125e-16 9.30353567098377e+136 0.126681540305203 0.617769822854629 0.255548636840168 0.1 1 5 0.25 0.5 0.25 14 1 -216.901553320349 -6.04939593612898 -143.990950058836 -21.4645981351783 8302.17568131974 8302.17568131974 8302.17568131974
"Aarest_data" 40 0.999948828146477 78.5706407751761 1.0460040308557 0.0256904075621396 2.92149814490922e-152 2.09531736869115 -1.38231064994443e-06 -3.5527136788005e-15 0 0.126681609545244 0.617769717951895 0.255548672502861 0.1 1 5 0.25 0.5 0.25 14 1 -216.901526944384 -6.04937603232971 -143.990927371212 -21.4646072913282 9326.0334688322 9326.0334688322 9326.0334688322
"Aarest_data" 41 0.999954445101284 78.5705637456636 1.04600409164734 0.0256904062565086 2.9224991702127e-152 2.09528502417009 -1.23055500722558e-06 0 0 0.126681671185516 0.617769624564142 0.255548704250341 0.1 1 5 0.25 0.5 0.25 14 1 -216.901503463328 -6.04935831305962 -143.990907174025 -21.4646154422899 10476.1575278967 10476.1575278967 10476.1575278967
"Aarest_data" 42 0.999959445580679 78.5704951728406 1.046004145748 0.0256904050941777 2.92339058646792e-152 2.09525622972118 -1.09545959503521e-06 -3.5527136788005e-15 0 0.126681726059539 0.617769541428013 0.255548732512448 0.1 1 5 0.25 0.5 0.25 14 1 -216.901482559704 -6.04934253874841 -143.99088919401 -21.464622698413 11768.11952435 11768.11952435 11768.11952435
"Aarest_data" 43 0.999963897242688 78.5704341282612 1.04600419389595 0.0256904040594151 2.9241843676566e-152 2.0952305956882 -9.75195426633491e-07 0 -1.86070713419675e+137 0.126681774910128 0.617769467418061 0.255548757671812 0.1 1 5 0.25 0.5 0.25 14 1 -216.901463950569 -6.04932849589108 -143.990873187763 -21.4646291579397 13219.4114846603 13219.4114846603 13219.4114846603
"Aarest_data" 44 0.999967860303033 78.5703797858515 1.04600423672731 0.0256904031381155 2.9248911798305e-152 2.09520777526599 -8.68134300446854e-07 8.88178419700125e-16 0 0.126681818400578 0.617769401530842 0.255548780068581 0.1 1 5 0.25 0.5 0.25 13 1 -216.901447384112 -6.04931599470598 -143.990858938356 -21.4646349081939 14849.6826225447 14849.6826225447 14849.6826225447
"Aarest_data" 45 0.999971388375253 78.5703314090185 1.04600427486817 0.0256904023180481 2.92552054363795e-152 2.09518745973466 -7.72826730610632e-07 8.88178419700125e-16 0 0.126681857114722 0.617769342878263 0.255548800007015 0.1 1 5 0.25 0.5 0.25 13 1 -216.901432636172 -6.04930486554171 -143.990846253498 -21.4646400272876 16681.0053720006 16681.0053720006 16681.0053720006
"Aarest_data" 46 0.999974529190823 78.5702883432407 1.04600430881505 0.0256904015879964 2.92608092661718e-152 2.09516937419469 -6.87982399938392e-07 0 2.79106070129513e+137 0.12668189157901 0.617769290664471 0.255548817756519 0.1 1 5 0.25 0.5 0.25 13 1 -216.901419507156 -6.04929495805112 -143.990834961175 -21.4646445843847 18738.1742286039 18738.1742286039 18738.1742286039
