"data_Name","Iter","beta1","beta3","lambda1","lambda2","lambda3","diffBeta1","diffBeta3","diffLambda1","diffLambda3","pi1","pi2","pi3","init_beta1","init_beta2","init_beta3","init_pi1","init_pi2","init_pi3","EM_endIter","tempering","Qlike","Q1","Q2","Q3","bpBase","bp1","bp3","abs_diff_sum","source_file"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.1,1,5,0.333333333333333,0.333333333333333,0.333333333333333,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b1_p1.txt"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.1,1,5,0.25,0.5,0.25,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b1_p2.txt"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.1,1,5,0.1,0.8,0.1,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b1_p3.txt"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.5,1,2,0.333333333333333,0.333333333333333,0.333333333333333,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b2_p1.txt"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.5,1,2,0.25,0.5,0.25,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b2_p2.txt"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.5,1,2,0.1,0.8,0.1,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b2_p3.txt"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.9,1,10,0.333333333333333,0.333333333333333,0.333333333333333,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b3_p1.txt"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.9,1,10,0.25,0.5,0.25,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b3_p2.txt"
"FRT_censord",99,0.890581830041252,4.10481337800991,0.0231274712653542,0.0101530363319033,5.10733273080284e-11,9.0050013312748e-07,-3.61800829296044e-08,1.70530256582424e-13,0,0.303032292166936,0.165046015128351,0.531921692704713,0.9,1,10,0.1,0.8,0.1,1233,0.991919190929293,-157.51875891606,-46.6243876857802,-26.3433541604114,-54.7036890824264,8902150.8544504,8902150.8544504,8902150.8544504,9.36680216057084e-07,"ProposedResult_FRT_censord_b3_p3.txt"
