"filename" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"FRT_censord" 0.837431604210324 1.00000728222524 0.0111269509867355 0.00393139402995558 0.00393121184540513 5.53249808632472e-06 -0.153259668542525 2.29816166097407e-14 -2.8421709430404e-13 0.321995071492939 0.339002121482344 0.339002807024718 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.776733333333333 -175.428258137371 -46.5913823161579 -47.9435985592217 -47.9436366152221 3500 1792000 1792000
"FRT_censord" 0.836604683110117 1.00000738911623 0.0111912991052091 0.00392902696541024 0.00392884207214221 5.34375795524511e-06 -0.146846985072933 -3.29181126801359e-14 -3.06865644006393e-13 0.321876565044084 0.339061365820672 0.339062069135244 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.780166666666667 -175.424584340487 -46.5819380611422 -47.9465751889807 -47.9466143984318 3600 1843200 1843200
"FRT_censord" 0.835772504554379 1.00000752129532 0.0112565055579912 0.00392663698519549 0.00392644875080787 5.16533480521275e-06 -0.140367159145548 -1.90403248723214e-14 8.61533067109121e-14 0.32175689830198 0.339121188848451 0.339121912849569 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.7836 -175.420842006274 -46.5723914319757 -47.9495705231953 -47.9496110737673 3700 1894400 1894400
"FRT_censord" 0.834935097185425 1.00000768170531 0.011322580810695 0.00392422398515318 0.00392403170334423 4.99641637929926e-06 -0.133819707984088 -2.79221090693227e-14 -2.26929586233382e-13 0.32163605645768 0.339181597772468 0.339182345769853 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.787033333333333 -175.417029920063 -46.5627402942584 -47.9525850492066 -47.9526271548588 3800 1945600 1945600
"FRT_censord" 0.834092490840647 1.00000787397717 0.0113895354415217 0.00392178786596585 0.00392159073928974 4.8362737246066e-06 -0.127204157495207 -3.05588887528074e-14 5.6399329650958e-14 0.321514022116275 0.339242601045615 0.339243376838111 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.790466666666667 -175.413146845957 -46.5529821269218 -47.9556194366126 -47.955663344254 3900 1996800 1996800
"FRT_censord" 0.833240246251929 1.0000162054248 0.0114577250862883 0.00391933265561562 0.00391892689688286 9.36818575780762e-06 -0.120522959790762 -8.32667268468867e-15 -1.37667655053519e-14 0.32139026430564 0.339304059805685 0.339305675888675 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.7939 -175.409174142389 -46.5430712594843 -47.9586646371102 -47.9587566436817 4000 1024000 1024000
"FRT_censord" 0.832387219460882 1.00001674862501 0.0115264825205003 0.00391685020353901 0.00391643078300348 9.07919720560812e-06 -0.113769642606812 8.21009926710303e-14 2.27817764653082e-13 0.321265780909442 0.339366264129704 0.339367954960854 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.797333333333333 -175.405144484806 -46.5330907316809 -47.9617394671319 -47.9618363197748 4100 1049600 1049600
"FRT_censord" 0.831529069600554 1.0000173929277 0.0115961535768994 0.00391434439849161 0.00391390878379287 8.80419071336291e-06 -0.106946862666014 3.18078896555107e-14 -1.4299672557172e-13 0.321140049486775 0.339429086174842 0.339430864338383 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.800766666666667 -175.401039903436 -46.5229952074035 -47.9648360192402 -47.9649385521857 4200 1075200 1075200
"FRT_censord" 0.830665828040002 1.00001815876548 0.0116667496000691 0.00391181517178141 0.00391136031820909 8.54219416623891e-06 -0.100054184767849 -1.84852133600089e-14 1.48991929904696e-13 0.321013049721125 0.339492534836152 0.339494415442723 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.8042 -175.396859061144 -46.5127817163621 -47.9679550799661 -47.9680642868745 4300 1100800 1100800
"FRT_censord" 0.82979752534767 1.00001907343026 0.0117382822249902 0.00390926246440396 0.00390878464297323 8.29232369170541e-06 -0.0930911845086371 4.96824803519758e-15 1.24344978758018e-14 0.320884760551462 0.339556618890363 0.339558620558175 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.807633333333333 -175.392600589343 -46.5024471822444 -47.9710974382141 -47.9712145453668 4400 1126400 1126400
"FRT_censord" 0.828924188829636 1.0000201738625 0.011810763585124 0.00390668622855594 0.00390618078416589 8.05377362667059e-06 -0.086057447337943 -1.31783473023006e-13 -3.33066907387547e-13 0.320755157324664 0.339621348280225 0.339623494395111 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.811066666666667 -175.388263073396 -46.4919880288268 -47.9742640711408 -47.9743906231545 4500 1152000 1152000
"FRT_censord" 0.828045841842841 1.00002151124801 0.0118842063844264 0.0039040864310162 0.00390354742538675 7.82580802649591e-06 -0.0789525694046063 4.38538094726937e-14 1.0991207943789e-13 0.320624215291359 0.339686732096099 0.339689052612542 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.8145 -175.383845050372 -46.4814006917232 -47.9774558681108 -47.9775938460495 4600 1177600 1177600
"FRT_censord" 0.827162499014502 1.00002315858269 0.0119586243104495 0.0039014630574998 0.00390088272250321 7.60775289876392e-06 -0.071776155968827 3.12805337188138e-14 9.10382880192628e-15 0.320491906562831 0.339752779598169 0.339755313839 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.817933333333333 -175.379344981957 -46.4706812143234 -47.980673787536 -47.9808257957028 4700 1203200 1203200
"FRT_censord" 0.826274160270635 1.00002522329518 0.012034032565261 0.00389881612041128 0.00389818399502898 7.39898955259832e-06 -0.0645278197902996 7.31359417471822e-14 -1.756372824957e-13 0.320358199933209 0.33981949949806 0.339822300568731 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.821366666666667 -175.374761221992 -46.4598252684043 -47.9839187771318 -47.9840883369281 4800 1228800 1228800
"FRT_censord" 0.825380799440534 1.00002787041523 0.0121104488753011 0.00389614567279055 0.00389544715940219 7.19894829614987e-06 -0.0572071776905716 5.60662627435704e-15 1.81632486828676e-13 0.320223059521749 0.339886899153913 0.339890041324338 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.8248 -175.370091954277 -46.4488280462314 -47.9871916994417 -47.98738374067 4900 1254400 1254400
"FRT_censord" 0.824482342548606 1.00003136678414 0.0121878954189212 0.00389345183476857 0.00389266564743825 7.00710250356451e-06 -0.0498138434244524 -5.44286837822483e-14 -9.25926002537381e-14 0.320086442308874 0.339954982967163 0.339958574723963 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.828233333333333 -175.365335073956 -46.4376840732297 -47.9904931798893 -47.9907149096255 5000 1280000 1280000
"FRT_censord" 0.823578622389599 1.00003617370381 0.0122664028625384 0.0038907348488249 0.00388982813973849 6.82296212062283e-06 -0.042347412380245 -3.7025937871249e-14 3.36619621066347e-13 0.319948293149523 0.340023748935582 0.340027957914895 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.831666666666667 -175.360487939405 -46.4263868411078 -47.9938232755844 -47.9940858380622 5100 1305600 1305600
"FRT_censord" 0.822669272307655 1.00004316331462 0.0123460198021179 0.00388799520860378 0.00388691327230665 6.64606513822719e-06 -0.0348074252301203 -8.71525074330748e-14 -7.0832228971085e-14 0.319808532793458 0.340093180691212 0.340098286515331 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.8351 -175.355546791697 -46.4149279043274 -47.9971807137368 -47.9975027197812 5200 1331200 1331200
"FRT_censord" 0.821753439112163 1.00005420669212 0.0124268382925301 0.00388523400891819 0.00388387525092824 6.47596135650019e-06 -0.027193269255811 2.19269047363468e-14 -4.22550883172335e-13 0.319667029161844 0.340163224236695 0.340169746601461 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.838533333333333 -175.350505187527 -46.4032949700504 -48.0005605921971 -48.0009766466242 5300 1356800 1356800
"FRT_censord" 0.8208288015344 1.00007417817942 0.0125090811329432 0.00388245413784145 0.00388059482954315 6.31216621371777e-06 -0.019503838994801 -1.07136521876328e-14 2.92876833896116e-13 0.319523491634975 0.340233711970943 0.340242796394082 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.841966666666667 -175.345348635284 -46.391464279016 -48.0039470085297 -48.0045334393916 5400 1382400 1382400
"FRT_censord" 0.8198866402487 1.0001210357296 0.0125935403799753 0.00387966627277929 0.00387663284131091 6.15394073832931e-06 -0.0117358284896198 -4.90718576884319e-14 1.46549439250521e-14 0.319376952355353 0.340303978871839 0.340319068772808 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.8454 -175.340027647473 -46.3793641231091 -48.0072757476846 -48.0082615004522 5500 1408000 1408000
"FRT_censord" 0.818845616868123 1.00036134932977 0.0126874712061597 0.00387696957658127 0.00386792003824323 5.99737490603047e-06 -0.00386077728982315 9.3869356732057e-14 -1.83186799063151e-13 0.319218788625748 0.340367672195862 0.34041353917839 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.848833333333333 -175.334095117344 -46.3663833522006 -48.0099286013009 -48.0129599067866 5600 1433600 1433600
"FRT_censord" 0.812066435457071 4.40983722590569 0.0238265382108042 0.0071452413755604 8.22078391205923e-12 5.60528901871749e-06 -4.01958793361246e-07 1.77635683940025e-15 -8.08835029602051e-05 0.292732720602376 0.288246885065916 0.419020394331708 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.852266666666667 -164.322343550976 -45.4861740383245 -45.5320117486051 -40.8243308545918 5700 1459200 1459200
"FRT_censord" 0.813187363060488 4.42398712628303 0.0238597326041101 0.00719674503026622 7.58167119386201e-12 5.55394189660774e-06 -3.93395971798327e-07 2.33146835171283e-14 -5.97834587097168e-05 0.291810809048355 0.287005020359075 0.421184170592571 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.8557 -164.190049282404 -45.3558458079371 -45.370564141328 -41.0079608108369 5800 1484800 1484800
"FRT_censord" 0.81431637627187 4.43712349957221 0.0238934831959156 0.00724891221321849 7.03357395542251e-12 5.50516670472234e-06 -3.85249038004076e-07 7.105427357601e-15 -8.18967819213867e-05 0.290886244323804 0.28574961318715 0.423364142489046 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.859133333333333 -164.057435784864 -45.2239953541706 -45.2057862296552 -41.196895699979 5900 1510400 1510400
"FRT_censord" 0.815454371645027 4.44925115955892 0.0239277504707025 0.00730176918256633 6.56347965095652e-12 5.45889123060306e-06 -3.7749097714368e-07 1.17683640610267e-14 0.000144124031066895 0.28995927665837 0.284480134401059 0.425560588940571 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.862566666666667 -163.924468303525 -45.0906557089891 -45.0375901346917 -41.3911720132437 6000 1536000 1536000
"FRT_censord" 0.816602268965581 4.46037408557725 0.0239624940419947 0.0073553426900453 6.16068339919588e-12 5.41505126960828e-06 -3.70124034532182e-07 -7.01660951563099e-14 -5.42402267456055e-06 0.289030185641505 0.283195995570475 0.42777381878802 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.866 -163.791112839773 -44.9558635972123 -44.8658776953648 -41.5908344565349 6100 1561600 1561600
"FRT_censord" 0.817761016810154 4.47049548058427 0.0239976724251646 0.00740966010681477 5.81636916269574e-12 5.37359051122621e-06 -3.63090087773799e-07 1.24344978758018e-14 -6.54458999633789e-05 0.288099281030509 0.281896545108165 0.430004173861327 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.869433333333333 -163.657335811382 -44.8196595652468 -44.6905399249341 -41.795936127562 6200 1587200 1587200
"FRT_censord" 0.818931598742081 4.47961780967306 0.0240332427101158 0.00746474954274504 5.52327793858311e-12 5.33446029038487e-06 -3.56388511590922e-07 -3.574918139293e-14 6.91413879394531e-05 0.287166906634388 0.280581060957309 0.432252032408303 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.872866666666667 -163.523103724911 -44.6820885764882 -44.5114559057582 -42.0065388154874 6300 1612800 1612800
"FRT_censord" 0.820115040157561 4.48774282206328 0.0240691601451563 0.00752063996287549 5.27544443856154e-12 5.29761955192498e-06 -3.50001663207422e-07 5.6399329650958e-14 -2.96831130981445e-05 0.286233446550832 0.27924874059541 0.434517812853758 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.8763 -163.388382852474 -44.5432009621712 -44.3284912435387 -42.222713406558 6400 1638400 1638400
"FRT_censord" 0.821312415625527 4.4948715669523 0.0241053776953697 0.00757736130991925 5.06798789717054e-12 5.26303487191626e-06 -3.43913384881489e-07 -3.27515792264421e-14 4.63724136352539e-05 0.285299331456627 0.277898690751167 0.436801977792206 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.879733333333333 -163.253138897957 -44.4030533678076 -44.1414964668233 -42.444540353911 6500 1664000 1664000
"FRT_censord" 0.822524856997369 4.50100439859264 0.0241418455255712 0.00763494462949674 4.89694645028844e-12 5.23068050028996e-06 -3.38106438846353e-07 -3.46389583683049e-14 0.000152111053466797 0.284365046432813 0.276529915227179 0.439105038340008 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.883166666666667 -163.117336652467 -44.2617099264839 -43.9503051150635 -42.6721102412842 6600 1689600 1689600
