"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V164" "RearDump" 65 0.858028774650628 18.8377044417636 2.27265876500921 0.500665674773441 2.37913036950688e-21 0.00152541034383802 -1.45479717978958e-05 -1.61901348142595e-16 290944 0.414435407190404 0.548465080092575 0.037099512717021 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 140 1 -233.696066976379 -5.32440535269303 -118.771506035501 -5.06416516216512 3853.52859371053 3853.52859371053 3853.52859371053
"V165" "RearDump" 66 0.858031762368307 18.8376503352403 2.27267385018454 0.500666065881551 2.37945826054658e-21 0.00138993295815126 -1.32556102840908e-05 1.39224285617171e-15 218752 0.414434196164414 0.54846628636607 0.037099517469516 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 137 1 -233.695908703711 -5.32408135506415 -118.771712415664 -5.06416630401769 4229.2428743895 4229.2428743895 4229.2428743895
"V166" "RearDump" 67 0.858034484819416 18.8376010352993 2.27268759596076 0.500666422258576 2.37975706253952e-21 0.00126648489913705 -1.20780517836039e-05 1.97542154634539e-15 -88896 0.414433092686946 0.548467385513119 0.0370995217999352 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 134 1 -233.695764486071 -5.32378613127224 -118.771900467164 -5.06416734451718 4641.58883361279 4641.58883361279 4641.58883361279
"V167" "RearDump" 68 0.858036965544604 18.8375561149517 2.27270012122518 0.500666746989271 2.38002935291543e-21 0.00115399855139486 -1.10050986688037e-05 2.22533872331189e-15 135296 0.414432087206357 0.548468387047867 0.037099525745776 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 131 1 -233.695633075564 -5.3235171260972 -118.772071817813 -5.06416829265626 5094.13801481638 5094.13801481638 5094.13801481638
"V168" "RearDump" 69 0.858039225995398 18.8375151851403 2.27271153428387 0.500667042881626 2.38027748126756e-21 0.00105150096763751 -1.00274590391081e-05 8.8670807638281e-16 -57984 0.414431171024748 0.548469299634084 0.0370995293411673 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 128 1 -233.695513335393 -5.3232720121493 -118.77222795007 -5.064169156625 5590.81018251223 5590.81018251223 5590.81018251223
"V169" "RearDump" 70 0.858041285721401 18.8374778913686 2.27272193384027 0.500667312494633 2.38050358941027e-21 0.000958105488532368 -9.1366663177439e-06 -3.42358160016745e-15 -146560 0.414430336215817 0.548470131166972 0.0370995326172107 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 125 1 -233.695404229603 -5.32304866853377 -118.772370214866 -5.06416994388828 6135.90727341317 6135.90727341317 6135.90727341317
"V170" "RearDump" 71 0.858043162538636 18.8374439106307 2.27273140984534 0.500667558160356 2.38070962967859e-21 0.000873004101816122 -8.32500592373719e-06 2.62933998135078e-15 161920 0.414429575556445 0.548470888841305 0.0370995356022491 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 122 1 -233.695304814149 -5.32284516254204 -118.772499843265 -5.06417066124978 6734.15065775082 6734.15065775082 6734.15065775082
"V171" "RearDump" 72 0.858044872683006 18.837412948614 2.27274004427231 0.500667782004009 2.38089738162451e-21 0.00079546047606982 -7.58544851287013e-06 -7.64677416100422e-16 203392 0.414428882464417 0.548471579213472 0.0370995383221106 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 119 1 -233.695214228746 -5.32265973297604 -118.77261795709 -5.06417131491027 7390.72203352578 7390.72203352578 7390.72203352578
"V172" "RearDump" 73 0.858046431186896 18.8373847369215 2.27274791604893 0.500667986288104 2.38106846864169e-21 0.000724803611444003 -6.91158910193224e-06 5.28570846641108e-15 222336 0.414428250291854 0.548472208903566 0.03709954080458 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 117 1 -233.695131647914 -5.32249066050898 -118.772725672701 -5.0641719111623 8111.30830789688 8111.30830789688 8111.30830789688
"V173" "RearDump" 74 0.858047851067729 18.8373590316576 2.27275508493479 0.500668172136379 2.38122436637437e-21 0.000660422043925024 -6.29759164816335e-06 1.55162311662592e-15 6016 0.414427674851476 0.548472782085778 0.0370995430627453 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 114 1 -233.695056439013 -5.32233670786576 -118.77282373647 -5.06417245389462 8902.1508544504 8902.1508544504 8902.1508544504
"V174" "RearDump" 75 0.85804914483577 18.8373356099669 2.27276161695483 0.500668341464756 2.38136642353639e-21 0.000601758577026601 -5.73813850124338e-06 -5.24972015406461e-15 195072 0.41442715054907 0.548473304330768 0.0370995451201626 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 111 1 -233.694987911856 -5.32219643435856 -118.772913086093 -5.06417294840625 9770.09957299226 9770.09957299226 9770.09957299226
"V175" "RearDump" 76 0.858050323692932 18.837314268982 2.27276756873548 0.500668495746212 2.38149586818462e-21 0.000548305464761256 -5.22838434413586e-06 3.08901512682591e-15 -9984 0.414426672831226 0.548473780174036 0.0370995469947381 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 108 1 -233.69492547231 -5.3220686230425 -118.772994497208 -5.06417339898944 10722.6722201032 10722.6722201032 10722.6722201032
"V176" "RearDump" 77 0.858051397842142 18.8372948238625 2.27277299179096 0.500668636316297 2.38161381950541e-21 0.000499600028096125 -4.76391427994827e-06 2.68709439346372e-15 -125952 0.414426237562102 0.548474213735196 0.0370995487027016 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 105 1 -233.694868579836 -5.32195216736241 -118.773068674661 -5.06417380954254 11768.11952435 11768.11952435 11768.11952435
"V177" "RearDump" 78 0.858052376816511 18.83727710596 2.27277793727227 0.500668764716527 2.38172129885501e-21 0.00045522065909509 -4.34070558164024e-06 5.44048732625845e-16 -391552 0.414425840325898 0.548474609411029 0.0370995502630733 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 103 1 -233.694816700513 -5.32184594503681 -118.773136354435 -5.06417418425659 12915.4966501488 12915.4966501488 12915.4966501488
"V178" "RearDump" 79 0.858053268627779 18.8372609622603 2.27278243973462 0.500668881422088 2.38181923308866e-21 0.000414783174061739 -3.95509283457329e-06 1.9200137331337e-15 177280 0.414425478952421 0.548474969366514 0.0370995516810651 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 100 1 -233.694769466316 -5.32174925987307 -118.773197938735 -5.06417452512168 14174.7416292681 14174.7416292681 14174.7416292681
"V179" "RearDump" 80 0.858054081211706 18.837246252729 2.2727865420073 0.500668987740418 2.38190847057982e-21 0.000377937499155934 -3.60373626584476e-06 -2.2715051953108e-16 272704 0.414425149720399 0.548475297306773 0.0370995529728279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 97 1 -233.694726430421 -5.32166117038931 -118.773254046585 -5.06417483567226 15556.7614393047 15556.7614393047 15556.7614393047
"V180" "RearDump" 81 0.858054821610954 18.8372328499529 2.27279027974987 0.50066908460324 2.3819897833626e-21 0.000344364640270101 -3.28359273460421e-06 3.6222442841e-16 -236800 0.41442484975675 0.548475596093557 0.037099554149693 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 94 1 -233.694687218778 -5.32158090989171 -118.773305167058 -5.06417511861812 17073.5264747069 17073.5264747069 17073.5264747069
"V181" "RearDump" 82 0.858055496235716 18.8372206378456 2.27279368532704 0.500669172849611 2.38206387493906e-21 0.000313773926240657 -2.99188945618312e-06 4.7428519326585e-16 402560 0.414424576463337 0.548475868314807 0.0370995552218562 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 91 1 -233.694651491819 -5.32150778326135 -118.773351742926 -5.06417537640887 18738.1742286039 18738.1742286039 18738.1742286039
"V182" "RearDump" 83 0.858056111163823 18.8372095104039 2.27279679245731 0.500669253570005 2.38213138778795e-21 0.000285900495857305 -2.72609994134143e-06 -9.23071412566674e-16 -184960 0.414424326822802 0.548476116974341 0.0370995562028572 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 89 1 -233.694618898577 -5.32144104264378 -118.773394271765 -5.0641756119184 20565.1230834865 20565.1230834865 20565.1230834865
"V183" "RearDump" 84 0.858056671260838 18.8371993716916 2.2727996198562 0.500669326832179 2.38219290344762e-21 0.000260503004891888 -2.48392214707849e-06 3.23936199265589e-15 117248 0.414424099932116 0.548476342974923 0.037099557092961 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 86 1 -233.694589237291 -5.32138033177628 -118.773432939572 -5.06417582594308 22570.1971963392 22570.1971963392 22570.1971963392
"V184" "RearDump" 85 0.858057181582611 18.8371901336938 2.27280219568838 0.500669393554518 2.38224895549149e-21 0.000237361542147596 -2.26325852636933e-06 1.74667489910433e-15 115200 0.414423893260158 0.548476548836264 0.0370995579035786 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 83 1 -233.694562214908 -5.32132502517851 -118.773468163218 -5.06417602089461 24770.7635599171 24770.7635599171 24770.7635599171
"V185" "RearDump" 86 0.858057646795997 18.8371817161563 2.27280454668797 0.500669454656383 2.38230003049377e-21 0.000216275725261283 -2.06219784715245e-06 -1.45754253189968e-16 0 0.414423704336016 0.5484767370178 0.0370995586461839 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 81 1 -233.694537553878 -5.32127452393603 -118.773500346384 -5.06417619913298 27185.8824273294 27185.8824273294 27185.8824273294
"V186" "RearDump" 87 0.858058070478472 18.8371740466067 2.27280668516433 0.500669510046391 2.38234656789379e-21 0.000197062965728634 -1.87899867931662e-06 -3.9253506832311e-15 85440 0.414423532760996 0.548476907919887 0.0370995593191171 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 78 1 -233.694515119749 -5.32122860862881 -118.773529588584 -5.06417636098017 29836.4724028334 29836.4724028334 29836.4724028334
"V187" "RearDump" 88 0.858058456495826 18.8371670584256 2.27280863315341 0.500669560475464 2.38238897166826e-21 0.00017955689181548 -1.71207429211506e-06 4.53456917790662e-15 335296 0.414423376508309 0.548477063559948 0.0370995599317429 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 75 1 -233.694494683661 -5.3211867863554 -118.773556221398 -5.06417650837127 32745.4916287773 32745.4916287773 32745.4916287773
"V188" "RearDump" 89 0.858058808441851 18.8371606908421 2.27281041200733 0.500669606725989 2.38242761035542e-21 0.000163605907541609 -1.55997888562354e-06 2.37338631820655e-16 -417792 0.414423233535443 0.548477205970682 0.0370995604938742 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 73 1 -233.694476024569 -5.32114857352109 -118.773580575304 -5.06417664326281 35938.1366380463 35938.1366380463 35938.1366380463
"V189" "RearDump" 90 0.858059128919559 18.8371548891336 2.27281202919105 0.50066964858639 2.3824628158446e-21 0.000149071879700813 -1.42139512249173e-06 1.79835364976573e-15 -312448 0.414423103824849 0.548477335172753 0.0370995610023978 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 70 1 -233.694459058916 -5.32111385416227 -118.773602684444 -5.06417676561801 39442.0605943766 39442.0605943766 39442.0605943766
"V190" "RearDump" 91 0.858059420890991 18.8371496028683 2.27281350204405 0.500669686676305 2.38249489401367e-21 0.000135828944436867 -1.29512268465248e-06 2.75363634888795e-16 -356608 0.414422985740438 0.548477452794491 0.0370995614650705 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 67 1 -233.694443606996 -5.32108223729082 -118.773622814551 -5.06417687700242 43287.6128108306 43287.6128108306 43287.6128108306
"V191" "RearDump" 92 0.858059687140926 18.8371447860116 2.27281484789774 0.500669721678449 2.38252412408511e-21 0.000123762416880169 -1.18006786919977e-06 3.36741124554499e-16 138880 0.414422877555909 0.548477560553591 0.0370995618905001 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 65 1 -233.694429490007 -5.3210533251662 -118.773641241861 -5.06417697907483 47508.101621028 47508.101621028 47508.101621028
"V192" "RearDump" 93 0.858059929534984 18.8371403972677 2.27281607054975 0.500669753290147 2.38255075656058e-21 0.000112767797656232 -1.07523415771027e-06 1.88382456809961e-15 7936 0.414422779542394 0.548477658183134 0.0370995622744719 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 62 1 -233.69441666292 -5.32102708015159 -118.773657951015 -5.06417707152704 52140.0828799969 52140.0828799969 52140.0828799969
"V193" "RearDump" 94 0.858060150586276 18.8371363982237 2.27281718797882 0.50066978235495 2.38257502445291e-21 0.000102749870023899 -9.79713540516514e-07 1.53343731924837e-15 -188032 0.414422689714803 0.548477747657456 0.0370995626277407 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 60 1 -233.694404942007 -5.3210030748386 -118.773673251275 -5.06417715628082 57223.6765935023 57223.6765935023 57223.6765935023
"V194" "RearDump" 95 0.858060351795249 18.837132754642 2.27281820247232 0.500669808554824 2.38259713546825e-21 9.36218738658567e-05 -8.92678670538771e-07 8.88347932168694e-16 615424 0.414422608431333 0.548477828622729 0.0370995629459371 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 57 1 -233.694394298392 -5.32098130141978 -118.773687110614 -5.06417723294893 62802.9144183425 62802.9144183425 62802.9144183425
"V195" "RearDump" 96 0.858060535312229 18.8371294345694 2.27281913009647 0.500669832677972 2.38261728344925e-21 8.53047561300002e-05 -8.13375709896036e-07 -1.96476491895687e-16 -97984 0.414422533868696 0.548477902892168 0.0370995632391358 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 55 1 -233.694384568337 -5.32096137419089 -118.773699811163 -5.06417730329989 68926.121043497 68926.121043497 68926.121043497
"V196" "RearDump" 97 0.858060702556922 18.8371264094135 2.27281997585631 0.500669854699812 2.38263564186578e-21 7.77264851699044e-05 -7.41117778702005e-07 -2.36298962405371e-15 -100736 0.414422465846761 0.548477970646408 0.0370995635068313 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 53 1 -233.694375697339 -5.32094320257172 -118.773711395487 -5.06417736748334 75646.3327554629 75646.3327554629 75646.3327554629
"V197" "RearDump" 98 0.858060854715935 18.8371236532244 2.27282074240208 0.500669874450671 2.38265236816063e-21 7.08214276379238e-05 -6.75279018480524e-07 -2.23851961476235e-15 151808 0.414422404495085 0.548478031758272 0.037099563746643 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 50 1 -233.694367654514 -5.32092675575116 -118.773721859835 -5.06417742534604 83021.7568131975 83021.7568131975 83021.7568131975
"V198" "RearDump" 99 0.858060993520986 18.83712114173 2.27282144376248 0.500669892671353 2.38266760959328e-21 6.45297806087797e-05 -6.15289177829936e-07 -1.31146502976121e-15 127872 0.414422348146145 0.548478087885779 0.0370995639680767 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 48 1 -233.69436029757 -5.32091169118774 -118.773731459379 -5.06417747851012 91116.275611549 91116.275611549 91116.275611549
"V199" "RearDump" 100 0.858061120024849 18.8371188533213 2.2728220833449 0.50066990931405 2.38268149727732e-21 5.87970529863924e-05 -5.60628656387507e-07 2.31100170636656e-15 131584 0.414422296721931 0.5484781391077 0.0370995641703693 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 46 1 -233.694353589002 -5.32089795061928 -118.77374021788 -5.06417752703149 1e+05 1e+05 1e+05
