"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"FRT_censord" 1 0.98444000758554 3.94301026621385 0.0462504569483932 0.0096733253119603 1.30218813070094e-10 0.632515775829992 -0.00339788145260655 0 0 0.109150705226706 0.359015798740947 0.531833496032347 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 620 1 -154.802633168432 -13.5266262929482 -57.5144107520617 -55.4009076696619 100 100 100
"FRT_censord" 2 0.986134270079401 3.9386948581502 0.046065732625171 0.00966505787524122 1.33503992464218e-10 0.632998082951147 -0.0030292872456954 1.4210854715202e-14 0 0.109374436749018 0.358695607880317 0.531929955370665 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 411 1 -154.806890558792 -13.5469758819011 -57.4642575911178 -55.428125715132 112.332403297803 112.332403297803 112.332403297803
"FRT_censord" 3 0.987645266765131 3.93485556656579 0.0459015704824026 0.00965772196470873 1.36496333731274e-10 0.633416757253059 -0.0027002449701925 -1.4210854715202e-14 2.288818359375e-05 0.10957233467503 0.358411780550313 0.532015884774658 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 404 1 -154.810624001467 -13.5649133583567 -57.4197827806495 -55.4523699373219 126.185688306602 126.185688306602 126.185688306602
"FRT_censord" 4 0.988992600267429 3.93143965331665 0.0457556527864894 0.00965121015317637 1.39215039868011e-10 0.633781197835757 -0.00240659987697001 1.4210854715202e-14 -7.62939453125e-06 0.109747502041211 0.358160072918345 0.532092425040445 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 398 1 -154.813903021842 -13.580740682874 -57.3803272707363 -55.473963426775 141.747416292681 141.747416292681 141.747416292681
"FRT_censord" 5 0.990193812363944 3.92840022401022 0.0456259281594493 0.00964542789568578 1.41679605398409e-10 0.634099210609435 -0.00214461513442643 -2.8421709430404e-14 -7.62939453125e-06 0.109902649423962 0.35793675270739 0.532160597868648 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 391 1 -154.816787084662 -13.5947195493656 -57.3453106690342 -55.4931950543663 159.228279334109 159.228279334109 159.228279334109
"FRT_censord" 6 0.991264596551993 3.92569562131515 0.0455105810812952 0.0096402919241878 1.43909339707081e-10 0.634377319149118 -0.0019109336391594 -1.4210854715202e-14 -1.52587890625e-05 0.110040143685478 0.35773854142406 0.532221314890463 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 385 1 -154.819327055739 -13.6070765279927 -57.3142225656147 -55.5103224338832 178.864952905744 178.864952905744 178.864952905744
"FRT_censord" 7 0.992218988116215 3.92328883585338 0.0454080037668106 0.00963572881352132 1.459230422958e-10 0.634621006355898 -0.00170254252729052 2.8421709430404e-14 0 0.110162055125347 0.357562555915499 0.532275388959154 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 379 1 -154.821566582081 -13.6180082096327 -57.2866136416804 -55.525575197158 200.923300256505 200.923300256505 200.923300256505
"FRT_censord" 8 0.993069535290634 3.92114697527575 0.0453167713318152 0.00963167373781093 1.47738775530699e-10 0.634834904558769 -0.00151674033973848 -1.4210854715202e-14 -7.62939453125e-06 0.110270198492973 0.357406256587371 0.532323544919656 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 374 1 -154.823543256787 -13.6276856628377 -57.2620877558609 -55.5391580499764 225.701971963392 225.701971963392 225.701971963392
"FRT_censord" 9 0.993827452891108 3.91924080439047 0.0452356204117196 0.00962806941175951 1.49373701201762e-10 0.635022946625067 -0.00135110678488815 0 0 0.110366166697098 0.35726740452553 0.532366428777371 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 368 1 -154.825289544594 -13.6362580161872 -57.2402953835486 -55.5512534065302 253.536449397011 253.536449397011 253.536449397011
"FRT_censord" 10 0.99450276059261 3.91754432766402 0.045163430133698 0.00962486516211152 1.50843984710605e-10 0.635188486365484 -0.00120347502485885 2.8421709430404e-14 -1.52587890625e-05 0.110451360721163 0.357144022753402 0.532404616525435 0.1 1 5 0.333333333333333 0.333333333333333 0.333333333333333 363 1 -154.826833583535 -13.643855641362 -57.2209276628303 -55.5620238663375 284.80358684358 284.80358684358 284.80358684358
