"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V154" "SerumReversal" 55 0.565017559406799 41.2768692018932 0.0430974857564949 0.00204967309862107 1.33478861446663e-106 9.91404169781163e-06 -4.65234133883996e-07 1.72639680329212e-13 -9.90667886928295e+89 0.893438353229392 1.17624432722168e-52 0.106561646770609 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 20 1 -564.653002922123 -496.403510099714 -5.29806089451214e-50 -18.0381705694763 53366.9923120631 53366.9923120631 53366.9923120631
"V155" "SerumReversal" 56 0.565017565531103 41.2768411262711 0.0430974864857071 0.00204967322648031 1.33500930066628e-106 8.82562153492472e-06 -4.14158733974546e-07 -1.74860126378462e-14 2.08179506761137e+90 0.893438324150277 3.02459962445677e-53 0.106561675849723 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 20 1 -564.653007013988 -496.403498532661 -1.36234563605585e-50 -18.0381770771871 59948.4250318941 59948.4250318941 59948.4250318941
"V156" "SerumReversal" 57 0.56501757098305 41.2768161329368 0.0430974871348619 0.00204967334030245 1.33520578948489e-106 7.85669334391059e-06 -3.6869058561706e-07 1.79023462720806e-13 -7.74829602326448e+89 0.893438298263628 7.777467342948e-54 0.106561701736372 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 20 1 -564.653010656628 -496.403488235504 -3.50314096686135e-51 -18.0381828704479 67341.5065775083 67341.5065775083 67341.5065775083
"V157" "SerumReversal" 58 0.565017575836148 41.276793884106 0.0430974877126243 0.00204967344161649 1.3353807262943e-106 6.99413857319087e-06 -3.28214095901558e-07 -7.90478793533111e-14 -1.6819471855379e+90 0.893438275221583 2.14808827220398e-54 0.106561724778417 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 19 1 -564.653013899032 -496.403479069856 -9.67545834036598e-52 -18.0381880271635 75646.3327554629 75646.3327554629 75646.3327554629
"V158" "SerumReversal" 59 0.565017580156754 41.27677407726 0.0430974882270809 0.00204967353181982 1.33553648170839e-106 6.22627942448162e-06 -2.92181280059367e-07 1.34392497130875e-13 1.90972122781358e+90 0.893438254706592 5.9328861526222e-55 0.106561745293408 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 19 1 -564.653016785796 -496.403470909431 -2.67230142407915e-52 -18.0381926182804 84975.3435908645 84975.3435908645 84975.3435908645
"V159" "SerumReversal" 60 0.565017584003023 41.2767564449102 0.0430974886850574 0.00204967361212016 1.33567515278547e-106 5.54271935016004e-06 -2.60104300764397e-07 6.66688926287407e-14 3.57277013036791e+90 0.893438236443844 1.63862611574216e-55 0.106561763556156 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 19 1 -564.653019355637 -496.403463644901 -7.38072977672850e-53 -18.038196705362 95454.8456661836 95454.8456661836 95454.8456661836
"V160" "SerumReversal" 61 0.565017587427028 41.2767407483263 0.0430974890927549 0.00204967368360471 1.33579861198559e-106 4.93420384373167e-06 -2.31548852980268e-07 -2.24820162486594e-13 -1.43229092086019e+89 0.893438220186076 4.52578272354871e-56 0.106561779813924 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 19 1 -564.653021643348 -496.403457177908 -2.03851136654819e-53 -18.0382003437434 107226.722201032 107226.722201032 107226.722201032
"V161" "SerumReversal" 62 0.565017590474822 41.2767267756084 0.0430974894555683 0.00204967374722917 1.3359085219522e-106 4.39249407691022e-06 -2.06128358826163e-07 -7.51065876158918e-14 1.63718809426102e+90 0.893438205715807 1.34261402384621e-56 0.106561794284193 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 18 1 -564.653023679574 -496.403451421931 -6.04742679570204e-54 -18.0382035821512 120450.354025878 120450.354025878 120450.354025878
"V162" "SerumReversal" 63 0.565017593188321 41.2767143362721 0.0430974897786746 0.00204967380388074 1.33600637790215e-106 3.9102558275772e-06 -1.83498627848167e-07 2.35367281220533e-13 3.99549488131623e+90 0.893438192831526 3.98298468105771e-57 0.106561807168474 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 18 1 -564.653025492581 -496.403446296841 -1.79402330369653e-54 -18.0382064655637 135304.777457981 135304.777457981 135304.777457981
"V163" "SerumReversal" 64 0.565017595603919 41.2767032625915 0.0430974900663086 0.00204967385431281 1.33609349674238e-106 3.48096011748567e-06 -1.63353291782187e-07 7.57727214306669e-14 4.41623033931891e+89 0.893438181361746 1.18158800465984e-57 0.106561818638254 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 18 1 -564.653027106547 -496.403441734409 -5.32213051148393e-55 -18.0382090324212 151991.108295293 151991.108295293 151991.108295293
"V164" "SerumReversal" 65 0.56501759775432 41.2766934046335 0.0430974903223646 0.00204967389920819 1.3361710560309e-106 3.09879442284e-06 -1.45419605246389e-07 2.77056155795208e-13 -2.08080042113855e+90 0.893438171151179 3.5052862828917e-58 0.106561828848821 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 18 1 -564.653028543324 -496.403437672865 -1.57885753022248e-55 -18.0382113174759 170735.264747069 170735.264747069 170735.264747069
"V165" "SerumReversal" 66 0.565017599668331 41.2766846295453 0.0430974905501845 0.00204967393916255 1.33624009941537e-106 2.75858479881208e-06 -1.29454754471681e-07 1.76136882856781e-13 2.19419011903998e+90 0.893438162064221 1.11692645985914e-58 0.106561837935779 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -564.653029822036 -496.403434058255 -5.03088084338099e-56 -18.0382133511313 191791.026167249 191791.026167249 191791.026167249
"V166" "SerumReversal" 67 0.56501760137252 41.2766768172171 0.0430974907531179 0.00204967397474269 1.33630157071343e-106 2.45572493895452e-06 -1.15242599463272e-07 -2.85882428840978e-13 2.33045668581626e+90 0.893438153972235 3.55898086161164e-59 0.106561846027765 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -564.653030960693 -496.403430839438 -1.60304275759157e-56 -18.0382151620565 215443.469003189 215443.469003189 215443.469003189
"V167" "SerumReversal" 68 0.565017602889615 41.2766698625663 0.0430974909337724 0.00204967400641666 1.33635629575604e-106 2.1861147843083e-06 -1.02590718142892e-07 2.06501482580279e-13 -2.45279820197307e+90 0.893438146768629 1.13403566772841e-59 0.106561853231371 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -564.653031974342 -496.403427974 -5.10794449945276e-57 -18.0382167741695 242012.826479438 242012.826479438 242012.826479438
"V168" "SerumReversal" 69 0.565017604240156 41.2766636714301 0.0430974910945936 0.00204967403461331 1.33640501470979e-106 1.94610350945368e-06 -9.1327812867803e-08 3.35509398041722e-13 2.19617941198562e+90 0.893438140355869 3.61349755814264e-60 0.106561859644131 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -564.653032876709 -496.403425423143 -1.6275982819214e-57 -18.038218209297 271858.824273294 271858.824273294 271858.824273294
"V169" "SerumReversal" 70 0.565017605442119 41.2766581606037 0.0430974912376338 0.00204967405970218 1.33644838168449e-106 1.73244188772514e-06 -8.13014153777658e-08 -3.33733041202322e-13 5.05777731428753e+90 0.893438134649784 1.23672315581849e-60 0.106561865350216 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 16 1 -564.653033679678 -496.403423153372 -5.57047142795552e-58 -18.0382194863324 305385.550883342 305385.550883342 305385.550883342
"V170" "SerumReversal" 71 0.565017606512433 41.2766532541666 0.0430974913650955 0.00204967408204886 1.33648699366955e-106 1.54223715753687e-06 -7.23757516141177e-08 5.31241717283137e-14 5.41883398392104e+90 0.893438129567495 4.23269730440675e-61 0.106561870432505 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 16 1 -564.653034394824 -496.403421131749 -1.90649939363743e-58 -18.0382206237046 343046.928631492 343046.928631492 343046.928631492
"V171" "SerumReversal" 72 0.565017607465244 41.2766488863834 0.0430974914785639 0.00204967410194223 1.33652136757046e-106 1.37291397095396e-06 -6.44299973373563e-08 -1.85962356624714e-13 -3.71798851539956e+90 0.893438125043162 1.44864484080731e-61 0.106561874956838 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 16 1 -564.653035031458 -496.403419332069 -6.52501305714214e-59 -18.0382216362112 385352.859371053 385352.859371053 385352.859371053
"V172" "SerumReversal" 73 0.565017608313449 41.2766449981181 0.0430974915795751 0.00204967411965159 1.33655196847067e-106 1.22217988973716e-06 -5.73565586137192e-08 1.49324996812084e-14 3.95471437593062e+90 0.893438121015534 4.95800123370597e-62 0.106561878984466 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 16 1 -564.653035598199 -496.403417729967 -2.23319214974398e-59 -18.0382225375594 432876.128108306 432876.128108306 432876.128108306
"V173" "SerumReversal" 74 0.565017609068224 41.2766415373401 0.0430974916693712 0.0020496741354045 1.3365792055912e-106 1.0879942919928e-06 -5.10596720459944e-08 5.41233724504764e-14 -9.40935563287316e+89 0.893438117432737 1.82261532660816e-62 0.106561882567263 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -564.653036102389 -496.403416304795 -8.20945791651562e-60 -18.0382233394153 486260.158006536 486260.158006536 486260.158006536
"V174" "SerumReversal" 75 0.565017609740447 41.2766384558892 0.0430974917494345 0.0020496741494402 1.33660345780316e-106 9.68540120993566e-07 -4.54540973748863e-08 -2.59681165459824e-13 -2.76312790149277e+90 0.893438114240622 6.70013265081179e-63 0.106561885759378 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -564.653036551558 -496.403415035044 -3.01788623909864e-60 -18.0382240537769 546227.721768435 546227.721768435 546227.721768435
"V175" "SerumReversal" 76 0.56501761033887 41.2766357127344 0.0430974918207082 0.002049674161935 1.33662504786359e-106 8.62200238316291e-07 -4.04639273199336e-08 6.0507154842071e-15 -7.20124046321371e+89 0.89343811139895 2.46304178810088e-63 0.10656188860105 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -564.653036951415 -496.403413904691 -1.10940787567011e-60 -18.0382246897131 613590.727341317 613590.727341317 613590.727341317
"V176" "SerumReversal" 77 0.565017610871595 41.2766332707378 0.043097491884157 0.00204967417305806 1.33664426794545e-106 7.6753474331781e-07 -3.60216034778205e-08 -1.99062988315291e-13 3.32808709805429e+90 0.893438108869252 9.05440999013513e-64 0.106561891130748 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -564.653037307373 -496.403412898434 -4.07830423983047e-61 -18.0382252558329 689261.21043497 689261.21043497 689261.21043497
"V177" "SerumReversal" 78 0.565017611345524 41.2766310974532 0.0430974919405142 0.00204967418294771 1.33666137330776e-106 6.83262157963327e-07 -3.20669784059646e-08 1.49824597173165e-13 -1.96940001618276e+90 0.893438106619941 3.57513310699706e-64 0.106561893380059 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 14 1 -564.653037623921 -496.403412003694 -1.61031812598147e-61 -18.0382257592616 774263.682681128 774263.682681128 774263.682681128
"V178" "SerumReversal" 79 0.565017611767732 41.2766291621438 0.0430974919908099 0.00204967419176386 1.33667660582941e-106 6.08241464306047e-07 -2.85465056037992e-08 -1.24955601421561e-13 -1.59143435651132e+89 0.893438104614911 1.41164103138042e-64 0.106561895385089 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 14 1 -564.653037906048 -496.40341120614 -6.35833988501537e-62 -18.03822620796 869749.002617784 869749.002617784 869749.002617784
"V179" "SerumReversal" 80 0.56501761214359 41.2766274393021 0.0430974920355842 0.00204967419961216 1.33669016619613e-106 5.41456927294348e-07 -2.54125325227506e-08 -2.50743870111592e-13 -5.69932428925615e+89 0.893438102829999 5.5738634935739e-65 0.106561897170001 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 14 1 -564.653038157202 -496.403410496143 -2.51059000224253e-62 -18.0382266073991 977009.957299226 977009.957299226 977009.957299226
"V180" "SerumReversal" 81 0.565017612478183 41.2766259056015 0.043097492075443 0.00204967420659884 1.33670223796194e-106 4.82004395507829e-07 -2.26226184452116e-08 9.43689570931383e-16 3.42655709886343e+90 0.893438101241041 2.20083954834272e-65 0.106561898758959 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 14 1 -564.653038380784 -496.403409864093 -9.91306259662577e-63 -18.0382269629862 1097498.76549306 1097498.76549306 1097498.76549306
"V181" "SerumReversal" 82 0.565017612775732 41.2766245409003 0.0430974921107993 0.00204967421280617 1.33671297960851e-106 4.29078681918327e-07 -2.01389944720631e-08 -5.96189764223709e-14 -2.58807012227653e+90 0.893438099829203 9.333921008058e-66 0.106561900170797 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -564.653038579486 -496.403409302483 -4.20420213595428e-63 -18.0382272789933 1232846.73944207 1232846.73944207 1232846.73944207
"V182" "SerumReversal" 83 0.565017613040925 41.2766233254058 0.0430974921424002 0.00204967421834429 1.33672254692903e-106 3.81963673135033e-07 -1.79280483791899e-08 5.45119505090952e-14 -2.27972971570246e+90 0.893438098569699 3.95858394823262e-66 0.106561901430301 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -564.653038756705 -496.403408801483 -1.78303277778585e-63 -18.0382275608469 1384886.37139387 1384886.37139387 1384886.37139387
"V183" "SerumReversal" 84 0.565017613277005 41.2766222433482 0.0430974921705321 0.00204967422327447 1.33673106400647e-106 3.40020847033884e-07 -1.59598094739977e-08 -2.11441975039861e-13 -5.589913177246e+89 0.893438097448458 1.67886430730442e-66 0.106561902551542 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -564.65303891447 -496.403408355481 -7.56197198408611e-64 -18.0382278117598 1555676.14393047 1555676.14393047 1555676.14393047
"V184" "SerumReversal" 85 0.565017613487167 41.2766212800861 0.0430974921955756 0.00204967422766338 1.33673864606879e-106 3.02682906294649e-07 -1.42076643783184e-08 -2.31648034088039e-13 -1.71675981208658e+90 0.893438096450315 7.12018588359387e-67 0.106561903549685 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -564.653039054915 -496.403407958443 -3.20708743226184e-64 -18.038228035126 1747528.40000769 1747528.40000769 1747528.40000769
"V185" "SerumReversal" 86 0.565017613673943 41.2766204231996 0.0430974922177427 0.00204967423155809 1.33674539084376e-106 2.69444058176305e-07 -1.26478809647779e-08 1.25233157177718e-13 2.11660769416005e+90 0.893438095564436 3.24347649518009e-67 0.106561904435564 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -564.653039179606 -496.403407606048 -1.46093274528457e-64 -18.0382282334262 1963040.65004027 1963040.65004027 1963040.65004027
"V186" "SerumReversal" 87 0.565017613840525 41.276619659765 0.0430974922376025 0.00204967423503752 1.3367514000789e-106 2.39854330175149e-07 -1.12593347978418e-08 1.7519319328585e-13 -1.55960566938109e+90 0.893438094773143 1.47750914459455e-67 0.106561905226857 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -564.653039290941 -496.403407291293 -6.65502430799373e-65 -18.0382284104968 2205130.73990305 2205130.73990305 2205130.73990305
"V187" "SerumReversal" 88 0.565017613988822 41.2766189801411 0.0430974922552826 0.00204967423813502 1.33675674963698e-106 2.13513146718469e-07 -1.00232284694357e-08 -1.36612943180126e-13 -1.97138930912839e+90 0.893438094068708 6.73053518906892e-68 0.106561905931292 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -564.653039390055 -496.403407011087 -3.03158024240809e-65 -18.0382285681308 2477076.35599171 2477076.35599171 2477076.35599171
"V188" "SerumReversal" 89 0.565017614120837 41.2766183751283 0.0430974922710218 0.00204967424089247 1.33676151192278e-106 1.90063872196333e-07 -8.92282869813243e-09 -1.02196029416746e-13 6.7536495504449e+89 0.893438093441609 3.06597790118965e-68 0.106561906558391 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -564.653039478288 -496.403406761644 -1.38098349851458e-65 -18.0382287084588 2782559.40220712 2782559.40220712 2782559.40220712
"V189" "SerumReversal" 90 0.565017614238359 41.2766178365378 0.043097492285033 0.00204967424334719 1.3367657513874e-106 1.69188865584147e-07 -7.94323185004941e-09 -1.63868918434673e-13 -3.33206568394557e+89 0.893438092883357 1.3966527495354e-68 0.106561907116643 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -564.653039556834 -496.403406539586 -6.29082942880138e-66 -18.0382288333809 3125715.84968824 3125715.84968824 3125715.84968824
"V190" "SerumReversal" 91 0.565017614342698 41.2766173576358 0.0430974922973924 0.00204967424552135 1.33676952101605e-106 1.5060567193359e-07 -7.0711898558784e-09 -7.75490782700672e-14 -1.13588627195995e+90 0.893438092388794 6.83363140035803e-69 0.106561907611206 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 11 1 -564.653039626457 -496.403406342849 -3.07801703362147e-66 -18.038228944102 3511191.73421514 3511191.73421514 3511191.73421514
"V191" "SerumReversal" 92 0.56501761443586 41.2766169307565 0.0430974923085076 0.00204967424746779 1.33677288117772e-106 1.34062702272786e-07 -6.2948863899237e-09 1.88737914186277e-15 -1.92563557137869e+90 0.893438091946146 3.34360263031827e-69 0.106561908053854 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 11 1 -564.653039688734 -496.403406166777 -1.50603174936763e-66 -18.0382290431497 3944206.05943766 3944206.05943766 3944206.05943766
"V192" "SerumReversal" 93 0.565017614518798 41.2766165507364 0.0430974923184033 0.00204967424920064 1.33677587249573e-106 1.19335652470909e-07 -5.60379476155504e-09 9.45910016980633e-14 -9.88678593982656e+89 0.893438091552073 1.63597915730628e-69 0.106561908447927 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 11 1 -564.653039744176 -496.403406010026 -7.36880791523279e-67 -18.0382291313276 4430621.45758389 4430621.45758389 4430621.45758389
"V193" "SerumReversal" 94 0.565017614592629 41.2766162124383 0.0430974923272128 0.00204967425074325 1.33677853540578e-106 1.06225684248784e-07 -4.98858554465187e-09 7.34412530789541e-14 -1.86396749006388e+90 0.893438091201263 8.00462284838949e-70 0.106561908798736 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 11 1 -564.653039793532 -496.403405870485 -3.60545719376701e-67 -18.038229209825 4977023.56433211 4977023.56433211 4977023.56433211
"V194" "SerumReversal" 95 0.565017614658073 41.2766159118392 0.0430974923349407 0.00204967425210536 1.33678090155858e-106 9.45548208619584e-08 -4.4409134147827e-09 -1.04694031222152e-13 -4.41324639990045e+90 0.893438090891385 4.206759372152e-70 0.106561909108615 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -564.653039837167 -496.403405747211 -1.89481642430414e-67 -18.0382292792153 5590810.18251223 5590810.18251223 5590810.18251223
"V195" "SerumReversal" 96 0.565017614716611 41.2766156436907 0.043097492341933 0.00204967425332892 1.3367830122958e-106 8.41652649796742e-08 -3.95336741121355e-09 2.61957122660306e-13 5.09060064789058e+90 0.893438090613143 2.21082551177891e-70 0.106561909386857 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -564.653039876309 -496.403405636536 -9.95804162081219e-68 -18.0382293414698 6280291.44183426 6280291.44183426 6280291.44183426
"V196" "SerumReversal" 97 0.565017614768726 41.2766154049714 0.0430974923481592 0.0020496742544183 1.33678489138306e-106 7.49165565139265e-08 -3.51934659192921e-09 1.32671651442706e-13 1.15378990847071e+89 0.893438090365415 1.16187996715478e-70 0.106561909634585 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -564.653039911158 -496.403405537999 -5.23336148028367e-68 -18.0382293968965 7054802.31071865 7054802.31071865 7054802.31071865
"V197" "SerumReversal" 98 0.56501761481512 41.2766151924603 0.0430974923537018 0.00204967425538809 1.33678656417453e-106 6.66829009787762e-08 -3.13298187393229e-09 -9.57567358739198e-14 -6.13696873729677e+89 0.893438090144881 6.10615831188853e-71 0.106561909855119 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -564.653039942182 -496.403405450278 -2.75034724837189e-68 -18.0382294462387 7924828.98353918 7924828.98353918 7924828.98353918
"V198" "SerumReversal" 99 0.565017614856135 41.2766150038443 0.0430974923585207 0.00204967425624018 1.33678804886124e-106 5.9353340020607e-08 -2.78902234640555e-09 1.88182802673964e-14 2.79396194215018e+90 0.893438089950999 3.44681953096091e-71 0.106561910049001 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 9 1 -564.653039969496 -496.403405373145 -1.55252290056381e-68 -18.0382294896699 8902150.8544504 8902150.8544504 8902150.8544504
"V199" "SerumReversal" 100 0.565017614892925 41.2766148353843 0.0430974923629232 0.00204967425700968 1.33678937490575e-106 5.28284544998314e-08 -2.48282816528445e-09 -8.55981951985996e-14 2.17429718958359e+90 0.89343808977602 1.94566931752067e-71 0.10656191022398 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 9 1 -564.653039994107 -496.403405303546 -8.76372013546834e-69 -18.0382295288149 1e+07 1e+07 1e+07
