"filename" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"Aarest_data" 0.681517751805595 78.5583186482788 0.120336238548156 0.0256346454942294 3.08230944568461e-152 0.000295670160639361 -2.27925236373494e-06 1.77635683940025e-15 4.99815191503901e+136 0.369934314914357 0.389374602129683 0.24069108295596 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.742410101010101 -242.660714493679 -77.6846522292545 -90.7984679471295 -20.2806361308665 1414.22727272727 11313.8181818182 11313.8181818182
"Aarest_data" 0.680497777199478 78.5533791937526 0.121058263536347 0.0256218832690246 3.15086626178401e-152 0.000273943426222445 -2.12744773619988e-06 -1.56541446472147e-14 -1.77961918901753e+136 0.369338513682405 0.389670803520616 0.240990682796979 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.745439393939394 -242.574319011046 -77.4887489350981 -90.8772416137353 -20.305729179652 1515.23636363636 12121.8909090909 12121.8909090909
"Aarest_data" 0.679471268538344 78.5481238339013 0.121789845696967 0.0256089928935431 3.22547879313697e-152 0.000254929185416586 -1.99462563443831e-06 9.43689570931383e-16 2.80060045955151e+136 0.368728448576669 0.38998445831683 0.241287093106501 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.748468686868687 -242.488153011242 -77.2892851457057 -90.9602032821567 -20.3306186469094 1616.24545454545 12929.9636363636 12929.9636363636
"Aarest_data" 0.678437829894661 78.5425628371817 0.122531408023789 0.0255959789513278 3.30635175548533e-152 0.000238148173721697 -1.87743617630076e-06 1.01307850997046e-14 2.58254884226283e+136 0.368103490830116 0.390316170707256 0.241580338462628 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.75149797979798 -242.40219271955 -77.0861040533105 -91.0474921113156 -20.3553047654441 1717.25454545455 13738.0363636364 13738.0363636364
"Aarest_data" 0.677397040709365 78.5367066387007 0.123283401548864 0.0255828461332288 3.39370741421508e-152 0.000223227594759123 -1.77327382999692e-06 -1.73888681231915e-14 2.27250669893048e+136 0.367462979914781 0.390666576811522 0.241870443273697 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.754527272727273 -242.316413093026 -76.8790408052848 -91.1392546995342 -20.379787755772 1818.26363636364 14546.1090909091 14546.1090909091
"Aarest_data" 0.676348456568012 78.530565747504 0.124046306069708 0.0255695992572067 3.48778662334143e-152 0.000209873105831093 -1.68008154588506e-06 1.4210854715202e-14 1.93634378894377e+136 0.366806223599848 0.391036344615712 0.24215743178444 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.757556565656566 -242.230787760912 -76.6679225154238 -91.2356450576717 -20.4040678314834 1919.27272727273 15354.1818181818 15354.1818181818
"Aarest_data" 0.675291607599701 78.5241506805096 0.124820632476811 0.0255562432786149 3.58884963495852e-152 0.000197849203857459 -1.59621369988372e-06 1.52655665885959e-16 -1.43096373845698e+136 0.366132494904788 0.391426177009052 0.24244132808616 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.760585858585859 -242.145288908384 -76.4525675023568 -91.3368253129229 -20.4281452038162 2020.28181818182 16162.2545454545 16162.2545454545
"Aarest_data" 0.674225997681427 78.5174719217149 0.125606924647541 0.0255427833045173 3.6971766538548e-152 0.00018696521604511 -1.52033809541763e-06 -3.15025783237388e-15 -6.58697593892894e+134 0.365441030383701 0.391836813504487 0.242722156111813 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.763615151515151 -242.05988717318 -76.2327848561907 -91.4429661026941 -20.4520200828738 2121.29090909091 16970.3272727273 16970.3272727273
"Aarest_data" 0.673151103236483 78.510539895866 0.126405761712014 0.0255292246073186 3.81306825843986e-152 0.000177065110904095 -1.45136471729757e-06 2.49106291150269e-14 -5.05266481936118e+136 0.364731027952346 0.392269032420304 0.242999939627351 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.766644444444444 -241.974551526558 -76.0083738900081 -91.5542470766722 -20.4756926775798 2222.3 17778.4 17778.4
"Aarest_data" 0.672066372094973 78.5033649534196 0.127217760400921 0.0255155726396957 3.93684570248442e-152 0.000168019967190958 -1.38839313734707e-06 4.76008121808036e-15 1.48036605799894e+136 0.364001644883559 0.392723652898731 0.24327470221771 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.769673737373737 -241.889249148235 -75.7791236316856 -91.6708573599493 -20.4991631943165 2323.30909090909 18586.4727272727 18586.4727272727
