"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V110" "Aarest_data" 11 0.999846722461502 78.5792976415513 0.025706607050573 1.04607138494422 2.81116276729571e-152 10.1478513173804 -2.00527227107727e-05 2.13828954542805e-13 -2.3599544829473e+136 0.617794609569064 0.126659153262697 0.255546237168239 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -216.903647115463 -143.997324329662 -6.04771106052014 -21.4638821150958 642.807311728433 642.807311728433 642.807311728433
"V111" "Aarest_data" 12 0.999872736904138 78.5777087073109 0.0257038549117707 1.04606004719918 2.83109751314127e-152 10.1473665506088 -1.66484636565656e-05 -3.01980662698043e-14 -1.36963672109453e+136 0.617790239653347 0.1266630605574 0.255546699789253 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -216.903250939573 -143.996207224333 -6.04796626736088 -21.4640178365238 774.263682681127 774.263682681127 774.263682681127
"V112" "Aarest_data" 13 0.9998943374649 78.5763895536876 0.0257015699545103 1.04605063319194 2.84775494986012e-152 10.1469640495688 -1.38220820673496e-05 -8.09352584951739e-14 -2.33383371629293e+136 0.617786611463049 0.126666304685969 0.255547083850982 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -216.902921993561 -143.995279714931 -6.04817816637437 -21.4641305168154 932.603346883221 932.603346883221 932.603346883221
"V113" "Aarest_data" 14 0.999912272646756 78.5752943743845 0.0256996728845648 1.04604281667851 2.86165861560699e-152 10.1466298589963 -1.14754973523645e-05 -5.77315972805081e-14 4.2133932299011e+136 0.617783599130147 0.126668998174063 0.25554740269579 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -216.902648873355 -143.994509632521 -6.04835410377513 -21.4642240673182 1123.32403297803 1123.32403297803 1123.32403297803
"V114" "Aarest_data" 15 0.999927164133337 78.5743851408484 0.0256980978643262 1.04603632669618 2.87325319599332e-152 10.1463523895268 -9.52727118175289e-06 -1.32893696047631e-13 -2.53257867996751e+136 0.617781098139061 0.126671234461405 0.255547667399534 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 17 1 -216.902422108105 -143.993870263859 -6.04850018045013 -21.4643017355312 1353.04777457981 1353.04777457981 1353.04777457981
"V115" "Aarest_data" 16 0.999939528263658 78.5736302820105 0.0256967902277732 1.04603093829746 2.88291486671638e-152 10.146122015421 -7.90978486975291e-06 1.27675647831893e-13 -2.54847827706147e+136 0.617779021714518 0.12667309112937 0.255547887156112 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 16 1 -216.902233832534 -143.993339428211 -6.04862146194091 -21.4643662175874 1629.75083462065 1629.75083462065 1629.75083462065
"V116" "Aarest_data" 17 0.999949793839799 78.5730035862825 0.0256957045857392 1.04602646438385 2.89096081629597e-152 10.1459307471667 -6.56689540790012e-06 -1.765254609154e-14 5.0549361903746e+136 0.617777297771988 0.126674632628977 0.255548069599035 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 16 1 -216.902077515172 -143.992898701467 -6.0487221579863 -21.4644197522716 1963.04065004027 1963.04065004027 1963.04065004027
"V117" "Aarest_data" 18 0.99995831695609 78.5724832936522 0.0256948032535812 1.04602274987303 2.89765774743392e-152 10.1457719467884 -5.45198849977169e-06 -2.51465515077598e-13 6.95039530107674e+135 0.617775866491863 0.126675912444032 0.255548221064106 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 16 1 -216.901947732468 -143.992532791616 -6.04880576101767 -21.4644641980101 2364.48941264541 2364.48941264541 2364.48941264541
"V118" "Aarest_data" 19 0.999965393318113 78.5720513384179 0.0256940549419518 1.04601966588714 2.90322943097942e-152 10.1456401035714 -4.52636183467803e-06 1.71418435002124e-13 -9.06277034356085e+135 0.617774678194292 0.126676974994263 0.255548346811444 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 16 1 -216.901839980827 -143.992228999136 -6.04887517214651 -21.46450109784 2848.0358684358 2848.0358684358 2848.0358684358
"V119" "Aarest_data" 20 0.99997126843683 78.5716927224547 0.0256934336765388 1.04601710552129 2.90786326784842e-152 10.14553064122 -3.75788248163644e-06 -1.22124532708767e-14 -4.2133932299011e+136 0.617773691646705 0.126677857145547 0.255548451207748 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -216.901750521321 -143.991976782873 -6.04893279884674 -21.4645317327907 3430.46928631492 3430.46928631492 3430.46928631492
"V120" "Aarest_data" 21 0.999976146223409 78.5713949932321 0.025692917885234 1.04601497969816 2.91171597851833e-152 10.1454397626581 -3.11987204781872e-06 3.86357612569554e-14 -9.87932822288669e+136 0.617772872574254 0.126678589546747 0.255548537878999 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -216.901676248528 -143.991767382494 -6.04898064385403 -21.4645571666586 4132.01240011534 4132.01240011534 4132.01240011534
"V121" "Aarest_data" 22 0.999980195947758 78.5711478134518 0.0256924896635382 1.04601321476079 2.9149184411815e-152 10.1453643123424 -2.59018082715556e-06 1.53876911213047e-13 5.78745334220377e+136 0.617772192558861 0.12667919760663 0.255548609834509 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -216.901614584797 -143.991593532276 -6.04902036636487 -21.4645782823743 4977.02356433211 4977.02356433211 4977.02356433211
"V122" "Aarest_data" 23 0.999983558169985 78.5709426006326 0.0256921341444181 1.04601174944972 2.91757985545857e-152 10.145301671228 -2.15041932705162e-06 -1.10578213252666e-13 -1.0414236096548e+137 0.617771627993152 0.12667970243395 0.255548669572898 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -216.901563389676 -143.991449197124 -6.04905334521306 -21.4645958130635 5994.84250318942 5994.84250318942 5994.84250318942
"V123" "Aarest_data" 24 0.999986349596957 78.5707722294871 0.025691838984557 1.04601053290145 2.91979125252939e-152 10.1452496647785 -1.78531982442109e-06 2.43138842392909e-14 -3.55923837803505e+136 0.617771159276959 0.12668012155455 0.25554871916849 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 15 1 -216.901520885983 -143.991329366312 -6.04908072521947 -21.4646103673758 7220.80901838547 7220.80901838547 7220.80901838547
