"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V110" "RearDump" 11 0.6029136596889 1.00177808950038 0.797836899247401 1.08914111073752 0.512777213724082 0.0268727703667366 -17.5790692708034 1.22974547211996e-14 6.6717464886068e-15 0.38181655500609 0.311106543861255 0.307076901132655 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 156 0.64040404030303 -315.681631001636 -73.8012311949471 -36.4212913207034 -65.500657640077 31.9926713779738 31.9926713779738 31.9926713779738
"V111" "RearDump" 12 0.603146225826637 1.00159911613353 0.798260113065241 1.1006653259681 0.509266210189941 0.0239814065282076 -17.4006086534085 -3.30464822173582e-15 2.02615701994091e-15 0.382044757726934 0.311127033031882 0.306828209241183 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 153 0.644444444333333 -315.470592498976 -73.7913225689841 -36.004522729949 -65.7227154083664 35.9381366380463 35.9381366380463 35.9381366380463
"V112" "RearDump" 13 0.60338167096415 1.00143843518503 0.798701528038235 1.11213734356247 0.505813599974561 0.0214016886675097 -17.2206323927586 2.68882138776405e-16 1.30520594332495e-14 0.382270997241169 0.311157132234495 0.306571870524337 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 150 0.648484848363636 -315.25940428331 -73.7792256280257 -35.5950337759994 -65.9395383388983 40.3701725859655 40.3701725859655 40.3701725859655
"V113" "RearDump" 14 0.603620538711505 1.00129414586861 0.799161890563061 1.12356349425842 0.502412919329233 0.0191000732148439 -17.0392751471778 -3.53883589099269e-16 -1.52655665885959e-15 0.382494887386138 0.311197072331643 0.306308040282219 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 148 0.652525252393939 -315.04802099428 -73.7647677972886 -35.1924423744361 -66.151627596751 45.3487850812858 45.3487850812858 45.3487850812858
"V114" "RearDump" 15 0.603863310501343 1.00116454909247 0.799641900840596 1.13494851848578 0.499058646852401 0.0170465986766573 -16.856658622818 3.18668702536939e-15 -7.54257767354716e-15 0.382716085573919 0.311247088039365 0.306036826386716 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 146 0.656565656424242 -314.836407355118 -73.747793120782 -34.7964367490266 -66.3594087886079 50.9413801481638 50.9413801481638 50.9413801481638
"V115" "RearDump" 16 0.60411041666427 1.00104812540461 0.800142259168677 1.14629583887109 0.495745967932241 0.0152145118243965 -16.6728941933212 1.93942084614207e-15 1.09148801108461e-14 0.382934283742948 0.311307423012045 0.305758293245007 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 144 0.660606060454545 -314.62453628376 -73.7281554575883 -34.4067629422784 -66.5632491702316 57.2236765935022 57.2236765935022 57.2236765935022
"V116" "RearDump" 17 0.604362244574312 1.00094351537608 0.800663691341513 1.15760774404863 0.49247061864922 0.0135799303393895 -16.4880847084585 3.32719962692352e-15 -8.70484240245162e-15 0.383149202791437 0.311378332242527 0.305472464966036 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 142 0.664646464484848 -314.412387563412 -73.7057145424641 -34.023215864516 -66.7634691015348 64.2807311728432 64.2807311728432 64.2807311728432
"V117" "RearDump" 18 0.604619146661065 1.00084950232489 0.801206977882451 1.1688855503357 0.489228747216173 0.0121215394156238 -16.3023258547618 6.40459907330637e-15 3.22311621836491e-15 0.383360586641358 0.31146008538987 0.305179327968772 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 141 0.668686868515151 -314.199946454558 -73.6803316232715 -33.6456317515875 -66.9603524476618 72.2080901838547 72.2080901838547 72.2080901838547
"V118" "RearDump" 19 0.604881446198338 1.00076499699097 0.801772964201053 1.18012970462099 0.486016831833078 0.0108203189968066 -16.1157070453104 1.11334552688191e-14 -1.14214193658313e-14 0.383568199373663 0.31155296739869 0.304878833227646 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 140 0.672727272545455 -313.987202749684 -73.6518676723134 -33.2738827752924 -67.1541527778792 81.1130830789687 81.1130830789687 81.1130830789687
"V119" "RearDump" 20 0.605149444765331 1.00068902391104 0.802362591837139 1.19133990688714 0.482831573696119 0.00965929934231013 -15.9283121475275 -7.030834248134e-15 -2.79290479632266e-15 0.383771819352931 0.311657282598774 0.304570898048295 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 139 0.676767676575758 -313.774149386735 -73.620178900714 -32.9078716911382 -67.3451017040817 91.1162756115489 91.1162756115489 91.1162756115489
