"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V152" "FRT_censord" 53 0.999999013261406 3.9038047239346 0.0445799113739992 0.00959903640049488 1.63297601389464e-10 0.636468300043919 -2.1627733559626e-07 -6.63965410430123e-16 -8.19563865661621e-07 0.111133908001066 0.356151444430387 0.532714647568547 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 64 1 -154.838991949552 -13.7043010791462 -57.0650028863564 -55.6494519820097 1592282.79334109 1592282.79334109 1592282.79334109
"V153" "FRT_censord" 54 0.999999180803754 3.90380430654175 0.0445798936838531 0.00959903561938719 1.63297994926193e-10 0.636468337275968 -1.7955715492235e-07 3.64313613998579e-15 3.66941094398499e-06 0.11113392856423 0.356151414414003 0.532714657021767 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 59 1 -154.838992310732 -13.7043028912267 -57.064998167746 -55.6494546454556 1917910.26167249 1917910.26167249 1917910.26167249
"V154" "FRT_censord" 55 0.999999319861403 3.90380396095935 0.0445798790262477 0.00959903497216088 1.63298320750787e-10 0.636468368217255 -1.49071389898836e-07 2.00599085953268e-15 2.01165676116943e-07 0.111133945530877 0.356151389650166 0.532714664818957 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 53 1 -154.838992607472 -13.7043043809719 -57.0649942751952 -55.6494568463914 2310129.70008316 2310129.70008316 2310129.70008316
"V155" "FRT_censord" 56 0.999999435348511 3.90380367362572 0.0445798668429797 0.00959903443423922 1.63298591660256e-10 0.636468393892532 -1.23761587644822e-07 3.63858249086135e-16 -6.02006912231445e-06 0.11113395966198 0.356151369023437 0.532714671314583 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 48 1 -154.838992855101 -13.7043056239356 -57.0649910327994 -55.6494586781927 2782559.40220712 2782559.40220712 2782559.40220712
"V156" "FRT_censord" 57 0.999999531218598 3.90380343521953 0.0445798567331946 0.00959903398789472 1.63298816438358e-10 0.636468415212365 -1.02748934693864e-07 9.00321484031963e-15 5.21913170814514e-06 0.111133971376533 0.356151351923347 0.53271467670012 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 43 1 -154.838993060171 -13.7043066534701 -57.0649883448082 -55.6494601974805 3351602.65093885 3351602.65093885 3351602.65093885
"V157" "FRT_censord" 58 0.999999610793104 3.90380323668941 0.0445798483246451 0.00959903361668035 1.63299003624639e-10 0.636468432889087 -8.53038599757383e-08 9.82417272532565e-15 -7.9721212387085e-06 0.111133981169748 0.356151337624179 0.532714681206073 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 39 1 -154.838993232525 -13.7043075179069 -57.0649860968116 -55.6494614656603 4037017.25859656 4037017.25859656 4037017.25859656
"V158" "FRT_censord" 59 0.999999676877357 3.90380307275916 0.0445798413674648 0.00959903330970135 1.63299158181648e-10 0.636468447574419 -7.08206542299195e-08 2.48715978368175e-15 -3.41981649398804e-06 0.111133989194798 0.356151325907385 0.532714684897817 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 34 1 -154.838993372303 -13.7043082205537 -57.064984255156 -55.6494625086557 4862601.58006536 4862601.58006536 4862601.58006536
"V159" "FRT_censord" 60 0.999999731770803 3.90380293553086 0.0445798355573389 0.00959903305337375 1.63299287571846e-10 0.636468459716029 -5.87964308351729e-08 5.535068930973e-15 3.85567545890808e-06 0.111133995985217 0.35615131598979 0.532714688024993 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 31 1 -154.838993492181 -13.7043088218703 -57.064982695853 -55.6494633870451 5857020.81805667 5857020.81805667 5857020.81805667
"V160" "FRT_censord" 61 0.999999777297977 3.90380282223604 0.0445798307531512 0.00959903284172094 1.63299394391643e-10 0.636468469740258 -4.88137175125303e-08 -2.39391839684799e-16 -1.24424695968628e-06 0.111134001550874 0.356151307857536 0.53271469059159 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 27 1 -154.83899358955 -13.704309311341 -57.0649814174029 -55.6494641099389 7054802.31071865 7054802.31071865 7054802.31071865
"V161" "FRT_censord" 62 0.999999815084053 3.90380272790338 0.0445798267554036 0.00959903266575195 1.6329948333541e-10 0.636468477989652 -4.05258759883509e-08 -5.44269490587723e-17 5.64008951187134e-06 0.111134006206539 0.35615130105318 0.532714692740281 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 24 1 -154.838993671455 -13.704309722848 -57.0649803475664 -55.6494647134653 8497534.35908646 8497534.35908646 8497534.35908646
