"filename" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"RearDump" 0.61255609129407 1.00001035024395 0.823124587329639 1.41017852754149 0.417645550542286 0.000117374120698344 -11.955767823849 7.27889970519868e-15 1.1293049828609e-14 0.386744456362668 0.317166238224807 0.296089305412525 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.760585858585859 -309.261267619942 -71.854202277478 -26.6433316661014 -70.989829221609 2020.28181818182 16162.2545454545 16162.2545454545
"RearDump" 0.612917393835867 1.00000997899736 0.824360495457367 1.41721929878884 0.415133205640687 0.000112182474886424 -11.8100808931632 -2.96811186739632e-15 -8.33708102554453e-15 0.386797005705678 0.317521035958275 0.295681958336047 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.763615151515151 -309.092005425576 -71.7318281152541 -26.4707193470563 -71.1205347575238 2121.29090909091 16970.3272727273 16970.3272727273
"RearDump" 0.613288584640983 1.00000964462305 0.825647124975169 1.42416014057894 0.412599632228773 0.000107473550322368 -11.6641172148368 -5.73326108810335e-15 1.76247905159244e-15 0.386845058594756 0.317889144334532 0.295265797070713 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.766644444444444 -308.921973238304 -71.6036983681142 -26.3026151272127 -71.2518115217949 2222.3 17778.4 17778.4
"RearDump" 0.613670148782542 1.00000934249244 0.82698635328294 1.43099608495963 0.410044316542199 0.000103184906784293 -11.5178411173796 -4.11996825544492e-15 -9.63118473862323e-15 0.38688864913884 0.318270717490869 0.294840633370291 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.769673737373737 -308.751114549431 -71.4696587599562 -26.139110026775 -71.3836794736067 2323.30909090909 18586.4727272727 18586.4727272727
"RearDump" 0.614062595969157 1.00000906867445 0.828380024724767 1.43772209968708 0.407466892140247 9.9264537112731e-05 -11.3712140802118 -3.83026943495679e-15 7.27196081129478e-15 0.386927832884182 0.318665874395056 0.294406292720762 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.77270303030303 -308.579370749182 -71.3295643959604 -25.980293956501 -71.5161491694494 2424.31818181818 19394.5454545455 19394.5454545455
"RearDump" 0.614465366932471 1.00001763994596 0.829830821183405 1.44433819066084 0.404860463255423 0.000191335532178982 -11.2241934173995 7.67268193424542e-15 -8.26769208650546e-15 0.386963707524446 0.31907582561123 0.293960466864324 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.775732323232323 -308.406458111881 -71.1834423804722 -25.8262028768709 -71.6489366822368 2525.32727272727 10101.3090909091 10101.3090909091
"RearDump" 0.614881243640914 1.00001718730377 0.831338707937872 1.45082889558065 0.402238512911405 0.000184719551526769 -11.0767387223232 1.62023172656234e-15 -5.62744295606876e-15 0.386994311600418 0.319498332125841 0.293507356273741 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.778761616161616 -308.232764760873 -71.0308429305155 -25.677031148862 -71.7826057266114 2626.33636363636 10505.3454545455 10505.3454545455
"RearDump" 0.615309661984826 1.0000167747842 0.832906096001349 1.45719458066064 0.399594459190439 0.000178616072297189 -10.9288031212424 1.57512891618694e-15 -1.65839564303383e-15 0.387020838875786 0.319934499880331 0.293044661243883 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.781790909090909 -308.058002096802 -70.8718444910547 -25.5327974460838 -71.9168360912866 2727.34545454545 10909.3818181818 10909.3818181818
"RearDump" 0.615751214095986 1.0000163984843 0.834534451189579 1.46343034495441 0.396928716625925 0.000172971250471221 -10.7803396797433 6.53643805748061e-15 1.33573707650214e-15 0.387043458120952 0.320384243110018 0.29257229876903 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.784820202020202 -307.882107708027 -70.7063692209149 -25.3935738623672 -72.0515890593462 2828.35454545455 11313.4181818182 11313.4181818182
"RearDump" 0.616206507097248 1.00001605500012 0.836225097340348 1.4695314295559 0.39424191821837 0.000167738700469044 -10.631300396131 2.2586099657218e-15 1.22020449300209e-14 0.387062370812825 0.320847412180836 0.29209021700634 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.787849494949495 -307.70501946136 -70.5343614439664 -25.259424771384 -72.186812529384 2929.36363636364 11717.4545454545 11717.4545454545
