"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"FRT_censord" 1 0.911365563935119 3.99230243000019 0.0195958948263961 0.0103004588721324 9.87188266713528e-11 0.101850421005977 -0.00334190819063451 1.13686837721616e-13 0 0.456149752361861 3.23246521360161e-07 0.543849924391618 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 6086 1 -148.270504566591 -70.9439010255187 -5.15774489522179e-05 -56.6475068329624 100 100 100
"FRT_censord" 2 0.911852003307151 3.99142893900009 0.0195559741663397 0.0103026504647489 9.92125559007832e-11 0.0912282459383675 -0.00297588578423102 0 0 0.456095530194263 2.46407237932899e-07 0.543904223398499 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 122 1 -148.268001546958 -70.9344141177469 -3.93157451474744e-05 -56.6548225586057 112.332403297803 112.332403297803 112.332403297803
"FRT_censord" 3 0.912291254011523 3.99065908791813 0.0195200024105243 0.0103046546530276 9.96497156187462e-11 0.0816671883112647 -0.00264986036527404 1.13686837721616e-13 1.52587890625e-05 0.456046855402259 1.87856826516149e-07 0.543952956740914 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 118 1 -148.265726127197 -70.92590547474 -2.99728717386878e-05 -56.6613482599711 126.185688306602 126.185688306602 126.185688306602
"FRT_censord" 4 0.912687381226014 3.98998006254936 0.0194876242664397 0.0103064827090458 1.00036869689767e-10 0.0730696409807621 -0.0023594813887442 0 -1.52587890625e-05 0.456003189978221 1.42770831355769e-07 0.543996667250948 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 116 1 -148.263661377161 -70.9182786740919 -2.27787738338996e-05 -56.6671688252973 141.747416292681 141.747416292681 141.747416292681
"FRT_censord" 5 0.913044190848304 3.98938070962987 0.0194585102272931 0.0103081461579168 1.00379823727087e-10 0.0653455343707066 -0.00210086705289569 -3.41060513164848e-13 -1.52587890625e-05 0.455964042908348 1.08283391949151e-07 0.544035848808261 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 114 1 -148.261791277612 -70.9114460395471 -1.72760017100853e-05 -56.6723599872841 159.228279334109 159.228279334109 159.228279334109
"FRT_censord" 6 0.913365230089768 3.98885131109302 0.0194323557365272 0.0103096565450758 1.00683708086441e-10 0.0584119877420122 -0.001870554805258 1.13686837721616e-13 0 0.455928967705292 8.18322135992367e-08 0.544070950462495 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 113 1 -148.260100229146 -70.9053280875187 -1.30556101749225e-05 -56.6769893653779 178.864952905744 178.864952905744 178.864952905744
"FRT_censord" 7 0.913653791109866 3.98838339498069 0.0194088802099995 0.0103110252541034 1.00953050768449e-10 0.0521929406773651 -0.00166545683940456 2.27373675443232e-13 1.52587890625e-05 0.455897558406695 6.18242478526821e-08 0.544102379769057 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 111 1 -148.258573536995 -70.8998527602159 -9.86334150208681e-06 -56.6811173032831 200.923300256505 200.923300256505 200.923300256505
"FRT_censord" 8 0.913912917585481 3.9879695625329 0.0193878259460266 0.0103122633521825 1.01191849578354e-10 0.0466187709583679 -0.00148282014410483 2.27373675443232e-13 0 0.455869446771199 4.66086271637076e-08 0.544130506620174 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 110 1 -148.257197063212 -70.8949548504908 -7.43574824048913e-06 -56.684797737725 225.701971963392 225.701971963392 225.701971963392
"FRT_censord" 9 0.914145413361575 3.9876033504727 0.0193689569155682 0.0103133814851401 1.0140363037592e-10 0.0416259028993125 -0.00132019066663247 2.27373675443232e-13 0 0.455844298995363 3.50833425413872e-08 0.544155665921294 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 109 1 -148.255957604753 -70.8905753872489 -5.59697252171122e-06 -56.6880788144297 253.536449397011 253.536449397011 253.536449397011
"FRT_censord" 10 0.914353852912598 3.98727910370809 0.0193520575157829 0.0103143897925573 1.01591504382292e-10 0.037156413413733 -0.00117538121208582 -2.27373675443232e-13 -1.52587890625e-05 0.455821812862092 2.63808189152116e-08 0.544178160757089 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 108 1 -148.254842804661 -70.886661086269 -4.20857399916401e-06 -56.6910035504575 284.80358684358 284.80358684358 284.80358684358
"FRT_censord" 11 0.914540592741525 3.98699186888629 0.0193369312992458 0.0103152978521756 1.0175821722772e-10 0.0331576456658098 -0.0010464427043857 1.13686837721616e-13 0 0.45580171513625 1.98256802623936e-08 0.544198265038069 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 107 1 -148.253841167515 -70.8831638591538 -3.16278632600702e-06 -56.6936103737495 319.926713779738 319.926713779738 319.926713779738
"FRT_censord" 12 0.914707784256194 3.98673730327584 0.0193233996419142 0.0103161146497955 1.01906192057818e-10 0.0295818173644093 -0.000931638480160757 -2.27373675443232e-13 0 0.455783759094819 1.4896955404477e-08 0.544216226008226 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 106 1 -148.252942050474 -70.8800403531725 -2.37648375734732e-06 -56.6959336055256 359.381366380463 359.381366380463 359.381366380463
"FRT_censord" 13 0.91485738646404 3.98651159487348 0.0193113004791733 0.0103168485625855 1.02037568405274e-10 0.0263856524344916 -0.000829421308715439 -3.41060513164848e-13 0 0.455767722211657 1.11957544606128e-08 0.544232266592589 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 105 1 -148.252135644609 -70.8772515228557 -1.78602174419511e-06 -56.698003898375 403.701725859656 403.701725859656 403.701725859656
"FRT_censord" 14 0.914991179163412 3.98631139411377 0.0193004870421216 0.0103175073589354 1.02154236062723e-10 0.0235300203617754 -0.000738412860712856 0 0 0.455753404011913 8.41849563104107e-09 0.544246587569591 0.9 1 10 0.333333333333333 0.333333333333333 0.333333333333333 104 1 -148.251412943711 -70.8747622364803 -1.342963874703e-06 -56.6998486236681 453.487850812858 453.487850812858 453.487850812858
