"filename" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase"
"FRT_censord" 0.860421907258446 1.00293739882001 0.00949330604653631 0.00400021450022041 0.00392811583928467 0.00600222756580848 -0.340437258053164 -7.21644966006352e-14 1.83630888273001e-13 0.325226669264772 0.33728379834255 0.337489532392678 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.66 -175.516757160275 -46.8450890259027 -47.8531417498379 -47.8646129430158 1000
"FRT_censord" 0.860333844425506 1.00287891503018 0.00949915404498906 0.00399986593722608 0.00392918495017715 0.00586079894264202 -0.33943069464101 4.32986979603811e-14 9.57012247226885e-14 0.325213445898836 0.337292301216075 0.337494252885089 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.660681162324649 -175.516425633714 -46.8440866642684 -47.8535922745312 -47.864847792859 1023.34021219164
"FRT_censord" 0.860244768839389 1.00282161140829 0.00950506739121297 0.00399951701535921 0.00393022569223592 0.00572265394293225 -0.338425217907933 -7.105427357601e-15 2.77111666946439e-13 0.325200120115386 0.337300820667326 0.337499059217288 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.661362324649299 -175.516091806032 -46.8430753965514 -47.8540442074422 -47.8650879777529 1047.22518988843
"FRT_censord" 0.860154696558657 1.00276546444779 0.00951104527629459 0.00399916772816321 0.00393123859543494 0.00558771833631511 -0.337420760619885 1.39666056497845e-13 -3.95239396766556e-14 0.325186691857555 0.337309356759901 0.337503951382545 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.662043486973948 -175.515755685985 -46.842055149112 -47.8544975415926 -47.8653335876584 1071.66764803286
"FRT_censord" 0.860063643289198 1.0027104511208 0.00951708691198299 0.00399881806820699 0.0039322241784613 0.00545591949614987 -0.336417252659167 -5.06261699229071e-14 -3.16635606623095e-13 0.325173162384058 0.337317909488154 0.337508928127788 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.662724649298597 -175.515417282653 -46.8410260406516 -47.854952257988 -47.8655845310766 1096.68059833687
"FRT_censord" 0.859971624441948 1.00265654883588 0.00952319152599798 0.00399846802817162 0.00393318295093839 0.00532718635853513 -0.335414625297894 5.97299987248334e-14 -1.4299672557172e-13 0.325159532931324 0.3373264788476 0.337513988221077 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.663405811623247 -175.515076604869 -46.8399881877484 -47.8554083380468 -47.8658407179876 1122.27735620851
"FRT_censord" 0.859878655137489 1.00260373543032 0.00952935836176833 0.00399811760084796 0.00393411541355504 0.0052014493919188 -0.334412811171092 -8.17124146124115e-14 -2.75335310107039e-13 0.325145804713439 0.337335064834915 0.337519130451646 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.664086973947896 -175.514733661211 -46.8389417048361 -47.8558657635963 -47.8661020598785 1148.47154784029
"FRT_censord" 0.859784750210561 1.00255198916295 0.00953558667817617 0.00399776677913472 0.00393502205818354 0.00507864056737617 -0.333411744251585 -5.99520433297585e-15 1.34559030584569e-13 0.325131978922447 0.337343667447909 0.337524353629644 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.664768136272545 -175.514388460016 -46.8378867042334 -47.8563245168635 -47.8663684697271 1175.27711746295
"FRT_censord" 0.859689924223808 1.00250128868244 0.00954187574871627 0.00399741555602149 0.00393590336858484 0.00495869332966237 -0.332411359763341 -6.66133814775094e-15 2.79998246810464e-13 0.325118056729565 0.337352286685901 0.337529656584535 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.665449298597194 -175.514041009393 -46.8368232962399 -47.8567845804903 -47.8666398619122 1202.70833476851
"FRT_censord" 0.859594191418661 1.00245161316311 0.00954822486465044 0.00399706392467403 0.00393675981712709 0.00484154256592717 -0.331411594513781 -7.8159700933611e-14 7.86037901434611e-14 0.325104039280107 0.337360922547343 0.337535038172549 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.666130460921844 -175.51369131712 -46.8357515887732 -47.8572459373899 -47.8669161526128 1230.77980250666
"FRT_censord" 0.859497565844039 1.00240294196672 0.00955463332686102 0.00399671187823022 0.00393759187279007 0.00472712458270763 -0.330412386041729 7.32747196252603e-14 1.00586206031039e-13 0.325089927706248 0.337369575035232 0.33754049725852 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.666811623246493 -175.51333939091 -46.8346716883067 -47.8577085710516 -47.8671972588247 1259.50646425836
"FRT_censord" 0.859400061216197 1.00235525502097 0.0095611004547943 0.00399635941003341 0.00393839999211028 0.00461537707155912 -0.329413673556147 7.17204073907851e-14 -1.4033219031262e-13 0.325075723112805 0.337378244150755 0.33754603273644 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.667492785571142 -175.512985238104 -46.8335836988407 -47.858172465169 -47.8674830994666 1288.90361239089
"FRT_censord" 0.8593016910074 1.00230853258793 0.00956762558085909 0.00399600651349346 0.00393918462465059 0.004506239085174 -0.328415397350561 -1.4299672557172e-13 1.21458398893992e-13 0.325061426585996 0.337386929896956 0.337551643517048 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.668173947895792 -175.512628865856 -46.8324877225473 -47.8586376038442 -47.8677735947064 1318.98689619867
